system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mb_evi2_median,mb_evi2_median_dry,mb_evi2_median_wet,mb_ndvi_median,mb_ndvi_median_dry,mb_ndvi_median_wet,mb_savi_median,mb_savi_median_dry,mb_savi_median_wet,mosaicoDeUsos,natural,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,silvicultura,slope,soc,spi,year,.geo
23_000000000000000018c1_0,1,1,0,0,0,1,0,13,0,0,0,0,0,0,0,1,0,0,2.2334363,-29.38364,-51.7987,-61.499886,-54.072296,-33.22808,0,0,15,0,0,3,12,1981,0,127,5,50.29,0,5.029,4.07349,123,63,30,2.90398,23,1,62.29647,ctb0659-PC-10,1,70,3730,0,0,0,0,0,1,1,0,0,0,0,0,0,20.54962566075732,67.26682938081026,12.183544958432408,14622,14455,14732,17746,17480,18030,14603,14468,14719,0,20,13,2,20,123,0,1,48,0,8,0,3,172,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.49987707645599,2.2334363751421584]}"
23_000000000000000018c2_0,1,1,0,0,0,1,0,14,0,0,0,0,0,0,0,2,0,0,2.0499105,-29.465334,-51.763145,-61.350044,-53.8499,-32.99384,0,0,11,0,0,2,9,1981,0,125,5,73.32,0,22.7292,6.89208,114,113,26,2.94216,34,1,105.88344,ctb0659-PC-2,1,75,2536,0,20,0,0,0,1,1,0,0,0,0,0,0,14.04463607463558,75.8096623678522,10.14570155751222,15287,15380,15388,18186,18029,18515,15177,15242,15268,0,20,12,2,0,118,0,0,47,0,9,0,3,116,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.35003808706485,2.0499105625965406]}"
23_000000000000000018c3_0,1,1,0,0,0,1,0,10,0,0,0,0,0,0,0,1,1,0,2.5500925,-29.00929,-51.46539,-61.299923,-54.06137,-33.398853,0,0,6,0,0,4,6,1981,0,125,5,16.92,0,1.692,1.37052,119,73,28,0.97704,10,0,20.95956,ctb0659-PC-3,-1,100,1552,0,20,0,0,0,1,1,0,0,0,0,0,0,15.238838789614405,69.22444165527591,15.536719555109691,0,0,0,0,0,0,0,0,0,0,20,12,2,0,118,0,0,49,0,7,0,2,145,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.29991209421098,2.55009251279429]}"
23_000000000000000018c4_0,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,3,1,0,2.6166577,-29.12169,-51.718445,-61.633286,-54.382195,-33.625843,0,0,5,0,0,0,10,1981,0,126,4,106.548996,0,10.65,8.63,101,94,30,6.15,17,15,131.979,ctb0659-PC-4,-1,85,1972,0,20,0,0,0,1,1,0,0,0,0,0,0,21.01311838446423,65.98313822366929,13.003743391866479,13974,13974,13974,15607,15607,15607,13986,13986,13986,0,20,11,0,0,125,0,-2,48,0,7,0,2,140,112,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.633276896147734,2.616657675347547]}"
23_000000000000000018c5_0,1,1,0,0,0,1,0,16,0,0,0,0,0,0,0,1,2,0,2.5333838,-28.955902,-51.359303,-61.16679,-53.938274,-33.316704,0,0,9,0,0,3,6,1981,0,127,6,34.78,0,3.478,2.81718,92,87,33,2.00836,-24,-14,43.08354,ctb0659-PC-5,-1,123,1524,0,20,0,0,0,1,1,0,0,0,0,0,0,17.150483363321367,72.10915991645307,10.74035672022556,14438,14438,14438,16909,16909,16909,14433,14433,14433,0,20,12,2,0,140,0,2,51,0,9,0,2,163,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.16678176910447,2.5333838485096667]}"
23_000000000000000018c7_0,1,1,0,0,0,1,0,17,0,0,0,0,0,0,0,3,0,0,2.7500575,-29.066269,-51.75098,-61.749977,-54.55054,-33.800064,0,0,9,0,0,1,10,1981,0,120,4,84.6,0,8.46,6.8526,88,102,27,4.8852,-29,-8,104.7978,ctb0659-PC-7,2,157,4197,0,20,0,0,0,1,1,0,0,0,0,0,0,20.38765274907151,65.74835768947145,13.863989561457041,14468,14468,14623,17983,17712,18261,14488,14488,14636,0,20,11,0,0,118,0,-4,48,0,7,0,2,381,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.74996805155486,2.7500574950392958]}"
23_000000000000000018c8_0,1,1,0,0,0,1,0,17,0,0,0,0,0,0,0,2,0,0,2.7500575,-29.057764,-51.7366,-61.73327,-54.53616,-33.79156,0,0,5,0,0,3,8,1981,0,124,4,58.28,0,5.828,4.72068,93,87,28,3.36536,17,2,72.19404,ctb0659-PC-8,0,167,7160,0,20,0,0,0,1,1,0,0,0,0,0,0,17.318626893225822,71.69524312117206,10.986129985602116,14792,15167,14792,18226,18016,18300,14778,15074,14778,0,20,14,-1,0,117,0,-2,47,0,7,0,1,127,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.73325938727024,2.7500574950392958]}"
23_000000000000000018c9_0,1,1,0,0,0,1,0,21,0,0,0,0,0,0,0,2,0,0,2.2000191,-29.412403,-51.81571,-61.499886,-54.055286,-33.199318,0,0,10,0,0,3,14,1981,0,125,5,44.65,0,4.465,3.61665,126,109,27,2.5783,-12,-1,55.30995,ctb0659-PC-9,0,71,518,0,20,0,0,0,1,1,0,0,0,0,0,0,25.584707538903263,60.157936125806714,14.257356335290034,15707,15272,15738,18318,17531,18550,15513,15136,15547,0,20,15,0,0,119,0,0,47,0,1,0,0,175,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.49987707645599,2.200019046572913]}"
23_00000000000000001a3b_0,1,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,9.5332365,39.791695,58.261837,62.04988,48.55596,23.379965,0,0,2,0,0,2,46,1981,0,121,4,30.55,0,3.055,2.47455,131,24,25,1.7641,-5,-14,37.84365,ctb0669-PERFIL-EXTRA-11,-2,130,34999,0,20,0,0,0,1,1,0,0,0,0,0,0,51.444042852357555,19.56297457030239,28.992982577340054,14687,15012,14819,18253,17109,18412,14615,14907,14799,0,20,32,2,0,120,0,3,42,0,15,0,4,191,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.04991552492237,-9.533236205425805]}"
23_00000000000000001a40_0,1,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,9.5332365,39.8002,58.276222,62.06659,48.570343,23.38847,0,0,1,0,0,1,5,1981,0,122,4,106.548996,0,10.65,8.63,106,12,32,6.15,75,-10,131.979,ctb0669-PERFIL-EXTRA-3,-1,127,4340,0,20,0,0,0,1,1,0,0,0,0,0,0,37.316049794756424,53.8808461352407,8.803104070002878,14500,14076,14632,17965,16350,18237,14529,14103,14642,0,20,16,6,0,137,0,-4,44,0,15,0,6,142,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.06662418920699,-9.533236205425805]}"
23_00000000000000001a44_0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,9.483379,39.8337,58.380047,62.216698,48.724926,23.507793,0,0,3,0,0,2,5,1981,0,125,4,106.548996,0,10.65,8.63,108,18,43,6.15,0,-13,131.979,ctb0669-PERFIL-EXTRA-7,-2,158,5535,0,20,0,0,0,1,1,0,0,0,0,0,0,56.21015624130246,31.32918390082392,12.460659857873619,14796,14914,15254,18066,16683,18423,14744,14811,15160,0,20,15,1,0,174,0,0,50,0,13,0,4,154,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.216732673183365,-9.483379707157173]}"
23_00000000000000001a47_0,1,0,0,0,0,0,0,63,0,0,0,1,0,0,0,0,0,0,9.400105,39.778896,58.366188,62.249847,48.79585,23.596346,0,0,1,0,0,2,6,1981,0,118,4,106.548996,0,10.65,8.63,121,33,32,6.15,-6,-2,131.979,ctb0669-Perfil-1,0,158,4432,0,20,0,0,0,1,1,0,0,0,0,0,0,46.43551302096538,41.776822647023096,11.787664332011513,14821,15185,15051,17851,17232,18046,14741,15051,14978,0,20,13,2,0,136,0,2,44,0,6,0,2,161,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.249880507167376,-9.400105880319295]}"
23_00000000000000001a49_0,1,1,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,9.5332365,39.885117,58.419807,62.233406,48.71393,23.473387,0,0,3,0,0,7,4,1981,0,122,4,120.79,0,12.079,9.78399,144,23,23,6.97498,-42,-18,149.62798,ctb0669-Perfil-11,3,155,4027,0,20,0,0,0,1,1,0,0,0,0,0,0,40.003417033401895,43.76177139676304,16.234811569835063,15192,15062,15322,18001,16907,18186,15072,14940,15204,0,20,19,2,0,117,0,5,42,0,12,0,4,157,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.23344133746799,-9.533236205425805]}"
23_00000000000000001a4a_0,1,1,0,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,9.383397,39.68824,58.22871,62.100006,48.67538,23.534454,0,0,5,0,0,3,8,1981,0,120,4,107.16,0,10.716,8.67996,123,24,28,6.18792,17,32,132.74388,ctb0669-Perfil-12,0,149,3814,0,20,0,0,0,1,1,0,0,0,0,0,0,54.59285946146301,31.878138215560593,13.52900232297639,14798,14637,14932,17860,16872,18053,14759,14596,14887,0,20,20,-2,0,126,0,-12,42,0,21,0,4,172,2,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.10004151777624,-9.38339721603467]}"
23_00000000000000001a4b_0,1,0,0,0,0,0,0,60,0,0,0,1,0,0,0,0,0,0,9.383397,39.671227,58.199947,62.06659,48.646618,23.517443,0,0,1,0,0,2,6,1981,0,126,4,106.548996,0,10.65,8.63,121,18,54,6.15,-17,-16,131.979,ctb0669-Perfil-13,8,142,4010,0,20,0,0,0,1,1,0,0,0,0,0,0,42.859143530367504,42.66961759271811,14.471238876914397,15264,15266,15460,18246,17243,18356,15160,15158,15321,0,20,15,1,0,175,0,4,42,0,23,0,8,152,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.06662418920699,-9.38339721603467]}"
23_00000000000000001a4c_0,1,0,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,9.383397,39.645847,58.157032,62.016735,48.603706,23.492064,0,0,5,0,0,1,7,1981,0,123,4,106.548996,0,10.65,8.63,111,30,30,6.15,-37,-20,131.979,ctb0669-Perfil-14,5,122,4488,0,20,0,0,0,1,1,0,0,0,0,0,0,46.05676662688034,41.67126151754465,12.271971855575018,15319,15309,15579,18304,16953,18391,15168,15152,15416,0,20,15,-2,0,132,0,5,42,0,15,0,6,145,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.01676769093836,-9.38339721603467]}"
23_00000000000000001a4f_0,1,1,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,9.416545,40.157955,58.991585,62.9667,49.404507,23.947102,0,0,4,0,0,4,6,1981,0,119,4,132.07,0,13.207,10.69767,119,19,26,7.62634,6,0,163.60101,ctb0669-Perfil-17,0,110,3450,0,20,0,0,0,1,1,0,0,0,0,0,0,34.62849134478822,49.7054620989719,15.666046556239882,14717,14551,14753,18221,17958,18320,14710,14565,14747,0,20,13,0,0,123,0,1,40,0,3,0,0,130,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.96673610389475,-9.41654505001868]}"
23_00000000000000001a50_0,1,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,9.416545,39.827065,58.432083,62.31668,48.84501,23.616217,0,0,2,0,0,2,7,1981,0,126,4,106.548996,0,10.65,8.63,147,39,45,6.15,34,0,131.979,ctb0669-Perfil-18,0,121,3744,0,20,0,0,0,1,1,0,0,0,0,0,0,42.156035714001916,43.41095856004084,14.433005725957246,14836,15061,14953,18104,17458,18248,14816,14964,14909,0,20,18,3,0,167,0,-1,43,0,10,0,3,181,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.31671516430587,-9.41654505001868]}"
23_00000000000000001a51_0,1,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,9.600071,39.900116,58.38192,62.149864,48.607998,23.373331,0,0,3,0,0,3,4,1981,0,125,4,106.548996,0,10.65,8.63,101,22,27,6.15,-44,-14,131.979,ctb0669-Perfil-19,0,133,4752,0,20,0,0,0,1,1,0,0,0,0,0,0,35.20504145978356,52.35726912547862,12.437689414737815,14532,14476,14821,18045,16709,18097,14552,14454,14789,0,20,17,-4,0,119,0,0,45,0,15,0,5,160,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.14989801604487,-9.600070862564298]}"
23_00000000000000001a52_0,1,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,9.400105,39.812916,58.423717,62.31668,48.85338,23.630367,0,0,3,0,0,1,10,1981,0,125,4,106.548996,0,10.65,8.63,136,42,52,6.15,55,22,131.979,ctb0669-Perfil-2,-1,153,4842,0,20,0,0,0,1,1,0,0,0,0,0,0,43.84961927629491,42.82008296840735,13.330297755297737,14425,14480,14817,17915,17195,18524,14471,14479,14803,0,20,16,2,0,186,0,-1,42,0,8,0,3,154,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.31671516430587,-9.400105880319295]}"
23_00000000000000001a53_0,1,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,9.566653,39.828964,58.293232,62.06659,48.553333,23.359707,0,0,3,0,0,1,3,1981,0,120,4,82.72,0,8.272,6.70032,102,32,22,4.77664,-5,-14,102.46896,ctb0669-Perfil-20,-3,188,4366,0,20,0,0,0,1,1,0,0,0,0,0,0,34.64631409624283,48.382245772960616,16.97144013079654,15211,14685,15388,18490,18254,18536,15128,14688,15271,0,20,13,3,0,120,0,-1,46,0,17,0,5,143,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.06662418920699,-9.566653533995051]}"
23_00000000000000001a54_0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,9.500089,39.72928,58.187668,61.983315,48.51554,23.374613,0,0,2,0,0,5,7,1981,0,127,4,106.548996,0,10.65,8.63,104,18,51,6.15,-8,-18,131.979,ctb0669-Perfil-21,-8,131,3456,0,20,0,0,0,1,1,0,0,0,0,0,0,51.93577440527063,28.40547385596695,19.65875173876242,14746,14452,15437,18035,17119,18544,14699,14438,15309,0,20,15,1,0,175,0,2,42,0,20,0,8,166,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.983350362369116,-9.500088371441795]}"
23_00000000000000001a56_0,1,0,0,0,0,0,0,60,0,0,0,1,0,0,0,0,0,0,9.500089,39.763165,58.244965,62.04988,48.572834,23.408497,0,0,0,0,0,1,2,1981,0,123,4,106.548996,0,10.65,8.63,122,17,33,6.15,9,-12,131.979,ctb0669-Perfil-4,3,128,3783,0,20,0,0,0,1,1,0,0,0,0,0,0,57.69545743363057,28.243782369959675,14.060760196409763,14273,14190,14355,17671,16102,18103,14310,14191,14405,0,20,17,0,0,148,0,1,41,0,11,0,3,147,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.04991552492237,-9.500088371441795]}"
23_00000000000000001a57_0,1,0,0,0,0,0,0,36,0,0,0,1,0,0,0,1,0,0,9.449963,39.711514,58.205067,62.033173,48.58397,23.443136,0,0,4,0,0,1,10,1981,0,120,4,106.548996,0,10.65,8.63,131,23,37,6.15,-34,-5,131.979,ctb0669-Perfil-5,0,131,4230,0,20,0,0,0,1,1,0,0,0,0,0,0,45.9268074008566,36.54810776431222,17.525084834831166,14831,14986,14900,17970,17107,18245,14781,14887,14864,0,20,41,-3,0,149,0,0,43,0,7,0,3,261,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.03320686063775,-9.449962378587927]}"
23_00000000000000001a58_0,1,1,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,9.383397,39.637344,58.14265,62.000023,48.589325,23.483559,0,0,4,0,0,5,9,1981,0,121,4,106.548996,0,10.65,8.63,113,39,35,6.15,-3,61,131.979,ctb0669-Perfil-6,1,95,4334,0,0,0,0,0,1,1,0,0,0,0,0,0,52.543793946915386,27.10684039277297,20.34936566031165,13478,13461,13596,17006,15439,17588,13549,13531,13728,0,20,16,1,20,126,0,-1,40,0,6,0,2,153,78,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.00005902665374,-9.38339721603467]}"
23_00000000000000001a59_0,1,1,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,0,9.5332365,39.808704,58.290604,62.083298,48.584724,23.396975,0,0,1,0,0,5,8,1981,0,122,4,73.32,0,7.332,5.93892,120,24,29,4.23384,76,31,90.82476,ctb0669-Perfil-7,0,120,4343,0,20,0,0,0,1,1,0,0,0,0,0,0,54.82745544658635,31.02836953966136,14.144175013752292,14800,14795,14814,18013,16992,18142,14780,14722,14791,0,20,20,3,0,125,0,-8,42,0,10,0,3,179,2,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.08333285349162,-9.533236205425805]}"
23_00000000000000001a5a_0,1,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,9.633219,39.979546,58.48485,62.249844,48.677185,23.395695,0,0,3,0,0,2,12,1981,0,120,4,106.548996,0,10.65,8.63,139,27,33,6.15,17,35,131.979,ctb0669-Perfil-8,-1,147,3951,0,20,0,0,0,1,1,0,0,0,0,0,0,36.85747223070732,45.68206430156152,17.460463467731156,14709,14867,14672,18081,16991,18281,14714,14784,14677,0,20,20,0,0,140,0,-6,46,0,16,0,3,167,4,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.249880507167376,-9.633218696548308]}"
23_00000000000000001bfd_0,1,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,6.8558073,32.209232,47.974506,51.681625,40.99452,20.406727,0,0,3,0,0,3,15,1981,0,120,4,139.27124,0,43.17,13.09,111,64,27,5.59,-3,41,201.12123,ctb0689-1,-3,199,4262,0,20,0,0,0,1,1,0,0,0,0,0,0,32.852267994666995,41.92624331828371,25.2214886870493,14636,14635,14533,18171,17647,18714,14644,14624,14563,0,20,13,-3,0,125,0,-2,47,0,13,0,5,171,47,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.68165034714326,-6.855807501107572]}"
23_00000000000000001bfe_0,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,6.9293795,32.18819,47.8693,51.515884,40.81441,20.259033,0,0,2,0,0,1,3,1981,0,121,4,139.27124,0,43.17,13.09,103,39,41,5.59,-36,-12,201.12123,ctb0689-10,0,225,5928,0,20,0,0,0,1,1,0,0,0,0,0,0,32.29323348306822,46.77712838677923,20.929638130152558,14437,13924,14685,18054,16323,18362,14476,13969,14691,0,20,14,-2,0,154,0,0,47,0,6,0,2,159,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.51591117722322,-6.929379522876962]}"
23_00000000000000001bff_0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,6.8269715,32.0984,47.81439,51.512653,40.863758,20.345533,0,0,2,0,0,2,2,1981,0,123,4,139.27124,0,43.17,13.09,103,48,33,5.59,42,55,201.12123,ctb0689-11,0,213,3428,0,20,0,0,0,1,1,0,0,0,0,0,0,35.757245898924005,47.35702160832487,16.885732492751128,14910,14215,15132,18418,16433,18641,14884,14202,15068,0,20,13,1,0,136,0,-1,47,0,3,0,1,165,6,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.51267724220038,-6.826971580487335]}"
23_00000000000000001c00_0,1,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,6.8544602,32.21658,47.988205,51.698334,41.009586,20.416391,0,0,3,0,0,5,9,1981,0,119,6,139.27124,0,43.17,13.09,103,57,33,5.59,-28,-12,201.12123,ctb0689-12,-1,195,6131,0,0,0,0,0,1,1,0,0,0,0,0,0,34.93959426332926,39.12467376782149,25.935731968849247,14378,14741,14906,18098,17247,18373,14425,14690,14868,0,20,15,0,20,135,0,2,50,0,7,0,2,191,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.69835901142788,-6.854460028181393]}"
23_00000000000000001c01_0,1,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,2,0,6.786278,32.161045,47.95883,51.704533,41.04963,20.478233,0,0,2,0,0,5,4,1981,0,123,5,139.27124,0,43.17,13.09,106,71,36,5.59,32,1,201.12123,ctb0689-13,-2,200,4441,0,0,0,0,0,1,1,0,0,0,0,0,0,42.544417254669156,35.08571945657316,22.36986328875768,14772,14664,15171,18362,17039,18712,14769,14609,15098,0,20,14,2,20,150,0,0,48,0,8,0,3,189,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.70455738688831,-6.786277898116721]}"
23_00000000000000001c02_0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,6.759059,32.08796,47.861004,51.606976,40.979515,20.452003,0,0,2,0,0,4,5,1981,0,125,4,139.27124,0,43.17,13.09,113,62,42,5.59,14,9,201.12123,ctb0689-14,1,204,6016,0,20,0,0,0,1,1,0,0,0,0,0,0,26.559597330868133,44.76918658724285,28.671216081889007,14837,14635,15169,18205,17207,18764,14796,14608,15103,0,20,16,-1,0,168,0,0,47,0,5,0,2,179,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.60700034703294,-6.759058945007901]}"
23_00000000000000001c05_0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,6.7951713,32.10395,47.85387,51.57733,40.935616,20.405828,0,0,6,0,0,4,5,1981,0,124,4,139.27124,0,43.17,13.09,120,55,40,5.59,34,17,201.12123,ctb0689-2,0,209,2497,0,20,0,0,0,1,1,0,0,0,0,0,0,27.197515506600194,56.26578613522999,16.53669835816982,15109,15402,14513,18406,17873,18495,15042,15254,14549,0,20,14,0,0,163,0,-1,47,0,4,0,1,182,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.577355942656986,-6.7951712194295055]}"
23_00000000000000001c07_0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,6.749896,32.107372,47.9025,51.660606,41.030342,20.487188,0,0,3,0,0,1,3,1981,0,125,4,139.27124,0,43.17,13.09,119,71,49,5.59,-28,-2,201.12123,ctb0689-4,0,212,4001,0,20,0,0,0,1,1,0,0,0,0,0,0,29.465727263421464,42.56503713715798,27.969235599420568,14726,15243,14658,18316,17719,18548,14727,15122,14674,0,20,15,-1,0,168,0,0,48,0,4,0,1,262,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.66062976949487,-6.749896129109882]}"
23_00000000000000001c08_0,1,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,1,0,6.916713,32.101974,47.735504,51.36793,40.69351,20.194622,0,0,4,0,0,4,3,1981,0,123,4,139.27124,0,43.17,13.09,108,40,42,5.59,-18,30,201.12123,ctb0689-5,0,242,3665,0,20,0,0,0,1,1,0,0,0,0,0,0,18.464166109894098,69.49793013014799,12.037903759957908,15943,16136,15750,17861,17607,18114,15671,15804,15538,0,20,14,-2,0,156,0,0,45,0,7,0,3,145,2,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.367958649928724,-6.916713277370876]}"
23_00000000000000001c09_0,1,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,6.6111064,31.907244,47.695457,51.502144,40.964596,20.525988,0,0,4,0,0,2,2,1981,0,123,4,139.27124,0,43.17,13.09,99,33,38,5.59,35,9,201.12123,ctb0689-7,0,217,3721,0,20,0,0,0,1,1,0,0,0,0,0,0,30.335114834722628,50.72096439827354,18.943920767003835,15220,14905,15013,18136,17992,18666,15110,14857,14970,0,20,13,1,0,154,0,0,45,0,4,0,1,172,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.50216695337618,-6.611106417713415]}"
23_00000000000000001c0a_0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,6.9816613,32.292183,47.99566,51.631767,40.887543,20.27302,0,0,4,0,0,3,4,1981,0,123,4,139.27124,0,43.17,13.09,118,50,39,5.59,7,-4,201.12123,ctb0689-8,-2,216,3451,0,20,0,0,0,1,1,0,0,0,0,0,0,31.56873260975221,52.69046490142909,15.740802488818705,14477,14130,15322,18472,17423,18766,14510,14189,15224,0,20,17,1,0,155,0,0,44,0,7,0,2,187,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.63179384887463,-6.981661472412718]}"
23_00000000000000001c0b_0,1,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,1,0,6.8770976,32.209175,47.95426,51.64551,40.9526,20.370018,0,0,2,0,0,1,9,1981,0,123,4,139.27124,20,43.17,13.09,104,44,45,5.59,24,4,201.12123,ctb0689-9,0,198,2179,0,0,0,0,0,1,1,0,0,0,0,0,0,31.47870495834369,47.338975194859806,21.1823198467965,14690,14806,14779,18303,17873,18479,14699,14773,14773,0,20,15,0,0,166,0,0,47,0,2,0,0,166,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.64553807272166,-6.877097573341205]}"
23_0000000000000000203f_0,0,0,0,0,1,1,0,30,0,0,0,0,0,0,0,0,2,0,15.266733,35.87796,46.217934,44.66665,30.674934,9.596203,0,0,5,0,0,6,2,1981,0,135,28,31.1,0,11.5,4.67,75,46,58,4.67,-51,-8,51.94,ctb0766-117,-2,689,3316,0,0,20,0,0,1,0,0,0,1,0,0,0,34.86914515824159,41.594306509765445,23.536548331992964,12971,12609,13426,15281,14620,15638,13097,12744,13522,0,20,9,0,0,239,0,2,58,0,7,0,2,115,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.66670629345392,-15.266733506318651]}"
23_00000000000000002041_0,0,0,0,0,1,0,0,21,0,1,0,0,0,0,0,0,1,0,12.849906,34.883648,46.823914,46.799976,33.741444,12.762411,0,0,2,0,0,2,2,1981,0,134,11,50.48,0,11.88,2.98,88,77,53,2.42,8,-10,67.76,ctb0766-14,5,612,7494,0,0,20,0,0,1,0,0,0,1,0,0,0,39.40770187552452,16.27492790673743,44.31737021773804,12977,12352,14370,15110,14500,16730,13098,12505,14367,0,20,15,3,0,206,0,1,61,0,16,0,6,167,0,1981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.80002543018096,-12.849906065923491]}"
