system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,latitude,lavouras,longitude,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v002,mapbiomas_sand_v002,mapbiomas_silt_v002,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
37_000000000000000022e9_0,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,4,1,22.400795,41.40958,48.819756,43.470337,26.013681,2.8466413,0,0,0,0,0,4,3,1995,30,113,6,140.0,0,32.9,2.98,129,68,44,7.0,11,-33,182.88,ctb0796-8,38,698,1455,0,0,0,0,17400,0,8670,1,0,0,1,0,0,0,0,1,33.264680306594016,53.187963784833016,13.547355908572975,0,0,0,19,0,0,177,7,-1,51,0,91,0,0,42,227,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.470419829591954,-22.400794166682246]}"
37_000000000000000022eb_0,0,1,0,0,0,0,0,36,0,0,0,0,1,0,0,0,1,1,22.405106,41.402866,48.80432,43.449856,25.993856,2.832504,0,0,0,0,0,5,2,1995,30,115,6,140.0,0,32.9,2.98,126,58,50,7.0,-3,-2,182.88,ctb0796-9,6,589,3177,0,0,0,0,17405,0,8649,1,0,0,1,0,0,0,1,0,29.49870250696407,57.229296653377595,13.272000839658341,0,0,0,18,-6,0,178,30,-11,52,0,29,0,0,11,210,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.449938241114026,-22.405106080046018]}"
37_00000000000000000ea1_0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,6,1,22.38732,41.393044,48.804546,43.460636,26.01219,2.853301,0,0,1,0,0,3,1,1995,0,117,6,140.0,0,32.9,2.98,124,50,38,7.0,0,-14,182.88,ctb0064-14554,0,592,3688,0,0,7,0,17387,0,8660,1,0,0,1,0,0,0,1,0,31.19365224632861,54.252175421986124,14.554172331685272,0,7,0,18,-18,0,140,0,-7,51,0,47,0,0,19,221,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.460718024523466,-22.38731943742045]}"
37_0000000000000000139b_0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,2,1,1,8.300029,24.952127,34.336617,34.983196,25.886353,10.663518,0,0,8,0,0,3,14,1995,0,130,7,141.1,0,33.16,2.98,202,175,27,3.41,-53,-21,180.64,ctb0602-6-XXX-CBCS,4,25,8378,0,0,9,0,3300,0,183,0,1,1,0,0,0,0,0,0,44.12311876266269,37.53083148212077,18.34604975521654,0,9,0,27,-5,0,129,0,0,52,0,26,0,0,8,290,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-34.983226856759124,-8.300028983386529]}"
37_00000000000000001514_0,0,1,0,0,0,0,0,16,0,0,0,0,1,0,0,1,5,1,27.232292,48.74146,56.644775,49.704,28.919802,1.8611205,0,0,3,0,0,5,2,1995,0,98,13,140.0,0,32.9,2.98,194,123,27,7.0,0,-25,182.88,ctb0614-Laurentino-3,-19,392,4221,0,0,30,0,22232,0,14904,1,0,0,1,0,0,0,1,0,35.59135489202346,19.503340266141137,44.9053048418354,0,30,0,35,-6,0,124,0,-9,49,0,50,0,0,20,478,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.70409908068255,-27.23229309079068]}"
37_00000000000000001580_0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,2,10,1,29.157562,50.541016,57.865593,49.983727,28.18053,0.34634966,0,0,1,0,0,4,1,1995,30,101,5,141.1,0,33.16,2.98,206,108,24,3.41,29,15,180.64,ctb0618-Praia-Grande-1,8,137,3675,0,0,0,0,24157,0,15183,1,0,0,1,0,0,0,1,0,45.40251814902327,20.546126487500516,34.05135536347621,30,0,0,24,4,0,134,0,-2,51,0,26,0,0,10,355,3,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.98383446015737,-29.15756240771564]}"
37_00000000000000001590_0,0,1,0,0,0,0,0,12,0,0,0,0,0,1,0,0,16,1,27.345211,49.90485,58.505093,51.79851,30.665152,2.830109,0,0,1,0,0,8,1,1995,0,100,23,108.3,0,25.45,2.98,182,104,29,5.42,14,-11,142.14,ctb0621-Ipira-2,-1,700,5861,0,0,30,0,22345,0,16998,1,0,0,1,0,0,0,0,1,44.54798558784348,10.41137478405342,45.04063962810312,0,30,0,28,-18,0,143,0,-12,52,0,62,0,0,20,336,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.798610997135626,-27.345211322004506]}"
37_00000000000000001596_0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,20,1,27.385904,49.93741,58.521633,51.79366,30.64026,2.7926128,0,0,0,0,0,8,2,1995,0,100,21,58.14,0,11.92,2.98,203,109,40,2.79,5,-24,75.82,ctb0621-Ipira-8,-21,560,4329,0,0,30,0,22385,0,16993,1,0,0,1,0,0,0,1,0,36.35541558010629,18.121175565854866,45.523408854038856,0,30,-3,27,-13,0,164,0,-6,52,0,75,0,0,26,316,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.79376009460138,-27.38590500437512]}"
37_0000000000000000159f_0,0,1,0,0,0,0,0,12,0,0,0,0,0,1,0,0,10,1,27.220974,49.69489,58.267647,51.59612,30.554188,2.8340213,0,0,1,0,0,10,3,1995,0,99,37,108.3,0,25.45,2.98,187,86,33,5.42,52,5,142.14,ctb0623-Lacerdópolis-3,8,610,5740,0,0,30,0,22220,0,16796,1,0,0,1,0,0,0,1,0,45.39572590838542,11.511494931550011,43.09277916006455,0,30,-1,28,8,0,160,0,-8,50,0,35,0,0,12,282,16,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.5962205636235,-27.220974318210775]}"
37_000000000000000015a9_0,0,1,0,0,0,0,0,14,0,0,0,0,0,1,0,0,9,1,26.88276,49.3419,57.990864,51.47458,30.621738,3.0632694,0,0,0,0,0,4,0,1995,0,94,48,78.82,0,18.52,2.98,191,90,26,3.78,-2,-11,104.1,ctb0624-Salto-Veloso-7,22,1056,3948,0,0,30,0,21882,0,16674,1,0,0,1,0,0,0,0,1,56.85537134531028,4.800872308783672,38.34375634590606,0,30,0,31,-7,0,159,0,-3,52,0,67,0,0,25,581,1,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.47467850568213,-26.88275861373977]}"
37_000000000000000015b3_0,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0,15,1,27.03718,49.39155,57.928665,51.310997,30.402328,2.847083,0,0,0,0,0,10,0,1995,0,95,31,108.3,0,25.45,2.98,178,95,22,5.42,-37,-36,142.14,ctb0627-Pinheiro-Pr-06,36,945,11232,0,0,30,0,22037,0,16511,1,0,0,1,0,0,0,0,1,38.471917447143575,11.652665165121846,49.87541738773457,0,30,0,29,-27,0,142,0,1,51,0,134,0,0,50,375,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.311095292443966,-27.037179011079918]}"
37_000000000000000016ee_0,0,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,14,1,27.168154,49.98566,58.809307,52.256653,31.149622,3.215721,0,0,0,0,0,13,1,1995,0,99,51,108.3,0,25.45,2.98,169,89,34,5.42,17,-10,142.14,ctb0638-Seara-04,-4,653,4317,0,0,30,0,22168,0,17456,1,0,0,1,0,0,0,0,1,37.96323962780731,9.146127484898752,52.89063288729394,0,30,0,30,-19,0,155,0,-2,51,0,54,0,0,20,409,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.25675179203658,-27.16815337950455]}"
37_000000000000000016f7_0,0,1,0,0,0,0,0,13,0,0,0,0,0,1,0,0,14,1,27.19079,50.022293,58.849823,52.29034,31.167093,3.2133837,0,0,0,0,0,13,2,1995,0,99,39,108.3,0,25.45,2.98,172,122,31,5.42,-35,-32,142.14,ctb0638-Seara-16,-10,637,7820,0,0,30,0,22190,0,17490,1,0,0,1,0,0,0,1,0,38.14115355231797,11.65786682624735,50.20097962143469,0,30,-2,30,-28,0,144,0,4,51,0,82,0,0,32,407,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.290438615191064,-27.19079092466436]}"
38_0000000000000000020e_0,1,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,0,9.076443,40.060017,59.14785,63.349384,49.907024,24.43464,0,0,6,0,0,4,3,1996,11,125,4,106.548996,0,10.65,8.63,144,65,51,6.15,0,3,131.979,ctb0033-RO0600,-2,102,3362,-3,0,0,0,4076,0,28549,0,1,1,0,0,0,0,0,0,39.179541052028064,34.69729608893755,26.123162859034387,0,0,-4,16,2,0,187,11,-1,43,0,9,-2,0,3,190,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.34941841492967,-9.07644288345103]}"
38_0000000000000000027a_0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,11.988063,42.59333,60.67591,63.402733,48.470806,21.95564,0,0,5,0,0,1,1,1996,1,132,4,133.9218,0,13.39,10.85,100,45,49,7.73,-5,1,165.8918,ctb0033-RO1064,-1,195,2071,0,0,0,0,6988,0,28602,0,1,1,0,0,0,0,0,0,18.51645339547539,60.94355943990085,20.539987164623764,0,0,0,11,1,0,171,1,0,48,0,4,0,0,1,127,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.40277834280637,-11.988062382339223]}"
38_000000000000000002ae_0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,11.681647,42.200905,60.30235,63.14995,48.409203,22.09071,0,0,11,0,0,6,3,1996,0,127,4,106.548996,0,10.65,8.63,100,70,28,6.15,-30,-13,131.979,ctb0033-RO1118,-2,217,2156,0,0,31,0,6681,0,28349,0,1,1,0,0,0,0,0,0,20.363340989579015,64.18680555779036,15.449853452630613,0,31,0,12,-1,0,142,0,5,48,0,11,2,0,3,134,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.14999242185514,-11.681647038926055]}"
38_000000000000000002b9_0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,11.846848,42.13993,60.0429,62.750828,47.981567,21.745346,0,0,10,0,0,4,1,1996,2,133,5,106.548996,0,10.65,8.63,73,41,46,6.15,8,51,131.979,ctb0033-RO1129,-1,172,3509,0,0,0,0,6846,0,27950,0,1,1,0,0,0,0,0,0,18.248713343222118,70.26069392931208,11.490592727465817,0,0,0,12,0,0,169,2,0,48,0,4,0,0,1,131,17,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.75087094112084,-11.846847219675634]}"
38_000000000000000002c3_0,1,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,9.852857,40.873173,59.788033,63.63397,49.75675,23.911211,0,0,3,0,0,5,2,1996,1,126,4,106.548996,0,10.65,8.63,90,27,55,6.15,-21,-12,131.979,ctb0033-RO1139,0,146,3609,-2,0,0,0,4852,0,28834,0,1,1,0,0,0,0,0,0,38.58712195551323,45.413146608254955,15.999731436231821,0,0,0,13,-1,0,179,1,1,43,0,9,0,0,2,133,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.63400469693873,-9.85285678351553]}"
38_000000000000000002d9_0,1,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,0,10.111841,41.060974,59.86048,63.564976,49.565533,23.653173,0,0,6,0,0,3,2,1996,1,127,4,106.548996,0,10.65,8.63,97,22,46,6.15,42,-2,131.979,ctb0033-RO1161,3,152,1414,0,0,0,0,5111,0,28765,0,1,1,0,0,0,0,0,0,35.158297089884286,46.310748299510855,18.530954610604862,0,0,-1,13,1,0,161,1,-1,43,0,9,-1,0,3,128,1,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.565014083118356,-10.111841079927192]}"
38_000000000000000002e4_0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,10.463262,41.537132,60.33304,63.906155,49.68031,23.524363,0,0,7,0,0,3,2,1996,3,125,4,106.548996,0,10.65,8.63,133,44,51,6.15,-24,-15,131.979,ctb0033-RO1172,0,225,690,0,0,0,0,5463,0,29106,0,1,1,0,0,0,0,0,0,30.796395898157176,49.457564967785295,19.746039134057515,0,0,-2,15,3,0,167,3,2,46,0,10,0,0,3,155,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.90619422802695,-10.463262019074747]}"
38_000000000000000002e6_0,1,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,10.47512,41.510983,60.277603,63.83474,49.6128,23.477802,0,0,5,0,0,3,3,1996,4,126,4,139.27124,0,43.17,13.09,122,42,48,5.59,-31,-20,201.12123,ctb0033-RO1175,9,202,599,0,0,0,0,5475,0,29034,0,1,1,0,0,0,0,0,0,38.565652137804705,43.57594728149641,17.858400580698888,0,0,-1,14,0,0,172,4,8,44,0,22,0,0,9,140,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.83477816293945,-10.475119780825125]}"
38_000000000000000002f2_0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,10.323934,41.511314,60.42124,64.09103,49.910362,23.738396,0,0,2,0,0,6,1,1996,2,128,4,106.548996,0,10.65,8.63,105,59,49,6.15,18,-9,131.979,ctb0033-RO1187,4,200,963,0,0,0,0,5323,0,29291,0,1,1,0,0,0,0,0,0,41.94923991745242,35.71441758077188,22.336342501775714,0,0,-2,15,0,0,164,2,-1,43,0,10,-1,0,4,146,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.09106751349874,-10.323933318507809]}"
38_00000000000000000362_0,1,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,10.278119,41.264732,60.047653,63.684093,49.583416,23.570684,0,0,5,0,0,3,1,1996,1,125,4,106.548996,0,10.65,8.63,102,25,48,6.15,-1,-10,131.979,ctb0033-RO1300,3,158,759,0,0,0,0,5278,0,28884,0,1,1,0,0,0,0,0,0,36.69230609913562,43.46441940294132,19.84327449792307,0,0,0,13,3,0,169,1,-1,43,0,14,0,0,4,137,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.6841306897926,-10.278119239017713]}"
38_0000000000000000036b_0,1,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,1,0,10.023177,41.161213,60.113888,63.911816,49.909203,23.906044,0,0,5,0,0,5,2,1996,0,121,4,106.548996,0,10.65,8.63,113,46,43,6.15,29,1,131.979,ctb0033-RO1309,0,145,387,0,0,31,0,5023,0,29111,0,1,1,0,0,0,0,0,0,44.45874512815007,36.50528249618339,19.035972375666542,0,31,0,14,1,0,161,0,0,41,0,4,0,0,1,134,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.911853614316904,-10.023177361384594]}"
38_0000000000000000036d_0,1,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,10.063332,41.187958,60.121105,63.896454,49.87554,23.86366,0,0,7,0,0,7,4,1996,1,125,4,106.548996,0,10.65,8.63,95,77,44,6.15,-22,-8,131.979,ctb0033-RO1311,2,177,648,-2,0,0,0,5063,0,29096,0,1,1,0,0,0,0,0,0,37.763006937903825,41.76968252615561,20.46731053594056,0,0,-3,15,-2,0,168,1,3,42,0,10,-2,0,3,155,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.89649242295846,-10.063332054584738]}"
38_0000000000000000037b_0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,10.371365,41.371605,60.14012,63.736374,49.58095,23.517038,0,0,4,0,0,3,1,1996,0,124,4,106.548996,0,10.65,8.63,112,28,45,6.15,-5,-8,131.979,ctb0033-RO1325,0,156,933,0,0,1,0,5371,0,28936,0,1,1,0,0,0,0,0,0,40.57777868009036,35.92954281751984,23.492678502389808,0,1,0,13,0,0,164,0,1,43,0,4,0,0,1,138,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.736412639328364,-10.371364365509319]}"
38_0000000000000000037d_0,1,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,1,0,10.408555,41.31362,60.00688,63.559586,49.40985,23.395035,0,0,1,0,0,9,4,1996,10,127,4,106.548996,0,10.65,8.63,99,47,52,6.15,41,-12,131.979,ctb0033-RO1327,-1,232,732,0,0,0,0,5408,0,28759,0,1,1,0,0,0,0,0,0,37.93543789125167,44.601503137475795,17.463058971272535,0,0,0,14,7,0,178,10,-4,46,0,22,0,0,8,145,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.55962419141364,-10.408554618271868]}"
38_00000000000000000380_0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,10.5198555,41.447426,60.127792,63.634235,49.417446,23.337233,0,0,7,0,0,6,1,1996,7,129,4,139.27124,0,43.17,13.09,101,26,46,5.59,28,72,201.12123,ctb0033-RO1330,0,170,415,0,0,0,0,5519,0,28834,0,1,1,0,0,0,0,0,0,19.67176526409648,59.78356375391141,20.544670981992113,0,0,0,14,2,0,164,7,-2,44,0,10,0,0,2,143,44,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.63427419152397,-10.519855881974276]}"
38_00000000000000000621_0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,10.745153,42.467884,61.64007,65.25794,50.700348,23.969833,0,0,6,0,0,4,4,1996,3,128,6,106.548996,0,10.65,8.63,108,64,50,6.15,-9,-4,131.979,ctb0033-RO2006,4,174,996,0,0,0,0,5745,0,30457,0,1,1,0,0,0,0,0,0,31.22490901567455,45.52587642211991,23.249214562205538,0,0,-2,15,-1,0,174,3,0,44,0,11,0,0,4,186,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.25797906757,-10.745153355231452]}"
38_0000000000000000062a_0,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,10.669156,42.321255,61.46406,65.0984,50.60171,23.954035,0,0,6,0,0,6,3,1996,8,124,7,106.548996,0,10.65,8.63,101,79,61,6.15,-15,-2,131.979,ctb0033-RO2016,1,171,1969,0,0,0,0,5669,0,30298,0,1,1,0,0,0,0,0,0,31.88444002472458,42.4966188129981,25.61894116227732,0,0,-5,16,0,0,183,8,0,45,0,4,0,0,1,153,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.09843827311038,-10.669155882194943]}"
38_00000000000000000631_0,1,1,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,10.796357,42.501392,61.648273,65.23719,50.65642,23.915197,0,0,9,0,0,3,5,1996,31,126,6,106.548996,0,10.65,8.63,115,45,56,6.15,-5,-2,131.979,ctb0033-RO2023,4,134,3391,0,0,0,0,5796,0,30437,0,1,1,0,0,0,0,0,0,23.77843109917463,54.46582238835182,21.75574651247356,0,0,0,17,-1,0,192,31,1,44,0,12,0,0,4,151,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.23722798450684,-10.796357326426264]}"
38_00000000000000000635_0,1,1,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,10.903886,42.56541,61.654762,65.18113,50.553436,23.794107,0,0,7,0,0,2,3,1996,31,129,5,133.9218,0,13.39,10.85,102,60,56,7.73,-23,3,165.8918,ctb0033-RO2027,0,150,636,0,0,0,0,5903,0,30381,0,1,1,0,0,0,0,0,0,21.248317115535624,63.393128766189875,15.358554118274503,0,0,0,16,1,0,183,31,0,44,0,3,0,0,1,173,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.18117311077779,-10.903885665935373]}"
38_00000000000000000638_0,1,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,10.648944,42.397964,61.6129,65.28327,50.77113,24.06554,0,0,6,0,0,2,3,1996,31,130,10,106.548996,0,10.65,8.63,101,95,61,6.15,-20,-11,131.979,ctb0033-RO2030,-2,142,3911,0,0,0,0,5648,0,30483,0,1,1,0,0,0,0,0,0,31.115972909080998,42.887549072006024,25.99647801891298,0,0,0,14,0,0,185,31,0,49,0,6,0,0,2,136,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.28331155858217,-10.648943788302251]}"
38_0000000000000000064f_0,1,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,10.842172,42.487736,61.581825,65.1329,50.54333,23.822672,0,0,5,0,0,7,1,1996,5,128,5,133.9218,0,13.39,10.85,90,41,44,7.73,-11,-7,165.8918,ctb0033-RO2053,0,169,3698,6,0,0,0,5842,0,30332,0,1,1,0,0,0,0,0,0,33.11405658266364,39.898146109928824,26.987797307407526,0,0,4,14,0,0,164,5,0,44,0,3,5,0,1,143,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.13293358002056,-10.84217140591636]}"
38_00000000000000000651_0,1,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,10.379719,42.00902,61.210022,64.974434,50.642345,24.140062,0,0,13,0,0,3,1,1996,31,128,6,106.548996,0,10.65,8.63,119,82,81,6.15,-4,-10,131.979,ctb0033-RO2055,1,169,2575,2,0,0,0,5379,0,30174,0,1,1,0,0,0,0,0,0,30.87432325774881,57.059150251792715,12.06652649045849,0,0,4,15,0,0,220,31,1,45,0,4,2,0,1,151,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.97447076390188,-10.379718697651633]}"
38_0000000000000000065a_0,1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,1,0,0,10.100253,41.876846,61.25102,65.18733,50.967857,24.488987,0,0,6,0,0,2,0,1996,3,129,6,106.548996,0,10.65,8.63,192,57,61,6.15,4,-12,131.979,ctb0033-RO2064,7,129,2208,0,0,0,0,5100,0,30387,0,1,1,0,0,0,0,0,0,33.54863988483377,44.71337261199264,21.737987503173596,0,0,0,13,-1,0,190,3,-2,44,0,17,0,0,7,144,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.1873714862382,-10.100252812762047]}"
38_00000000000000000662_0,1,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,10.617952,42.41999,61.679474,65.378944,50.86925,24.140917,0,0,5,0,0,1,8,1996,31,128,5,106.548996,0,10.65,8.63,110,41,57,6.15,-23,-5,131.979,ctb0033-RO2072,0,134,3975,0,0,0,0,5617,0,30578,0,1,1,0,0,0,0,0,0,32.775398202396694,43.20502440468728,24.019577392916016,0,0,0,15,0,0,170,31,0,46,0,2,0,0,0,165,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-65.37898213634091,-10.61795191100013]}"
38_0000000000000000066a_0,1,0,0,0,0,0,0,28,0,0,0,0,1,0,0,1,0,0,9.247302,40.74896,60.15109,64.41389,50.73631,24.829445,0,0,7,0,0,2,4,1996,4,124,5,128.2769,0,39.77,12.06,118,46,57,5.15,28,-8,185.25691,ctb0033-RO2080,2,95,2143,0,0,0,0,4247,0,29613,0,1,1,0,0,0,0,0,0,37.46255491606235,31.70921325475462,30.828231829183032,0,0,0,15,1,0,173,4,2,43,0,6,0,0,2,160,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.4139220266113,-9.247302450490562]}"
38_0000000000000000024f_0,1,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,1,0,12.184524,43.183723,61.48828,64.230354,49.08316,22.207825,0,0,4,0,0,4,5,1996,0,124,4,86.01,0,8.601,6.96681,85,49,29,4.96662,0,0,106.54443,ctb0033-RO1021,0,170,1599,-1,0,31,0,7184,0,29430,0,1,1,0,0,0,0,0,0,27.84898065707189,52.41141743498363,19.739601907944465,0,31,-1,14,0,0,130,0,0,48,0,1,-1,0,0,143,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.23039621406568,-12.184523934976163]}"
38_0000000000000000025b_0,1,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,11.945482,42.756695,60.99244,63.79566,48.830685,22.192305,0,0,12,0,0,3,1,1996,0,133,4,133.9218,0,13.39,10.85,108,53,45,7.73,-33,0,165.8918,ctb0033-RO1033,-1,189,1894,0,0,31,0,6945,0,28995,0,1,1,0,0,0,0,0,0,15.390539954078234,71.26212628234197,13.347333763579808,0,31,0,11,0,0,162,0,6,46,0,7,0,0,2,128,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.79570144808025,-11.945482237871957]}"
38_0000000000000000027b_0,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,1,0,12.29825,43.192856,61.39609,64.055984,48.875187,22.02118,0,0,9,0,0,5,2,1996,0,128,4,133.9218,0,13.39,10.85,79,41,46,7.73,20,-5,165.8918,ctb0033-RO1065,3,175,1257,0,0,31,0,7298,0,29256,0,1,1,0,0,0,0,0,0,17.055007438765685,66.50571395520643,16.439278606027894,0,31,0,13,2,0,159,0,4,49,0,14,0,0,4,143,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.05603321741809,-12.298250649945693]}"
38_00000000000000000282_0,1,1,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,12.323044,43.085243,61.190666,63.80266,48.64452,21.870886,0,0,4,0,0,2,6,1996,0,123,4,67.21,0,6.721,5.44401,81,62,29,3.88102,31,1,83.25603,ctb0033-RO1072,0,156,4103,0,0,31,0,7323,0,29002,0,1,1,0,0,0,0,0,0,24.84591942978695,52.2068361011403,22.947244469072757,0,31,-1,13,0,0,126,0,0,51,0,1,0,0,0,139,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.802708307296385,-12.323044151787393]}"
38_00000000000000000297_0,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,12.21363,43.282307,61.627434,64.3748,49.19268,22.256302,0,0,11,0,0,2,2,1996,0,132,4,133.9218,0,13.39,10.85,118,39,53,7.73,-21,23,165.8918,ctb0033-RO1095,0,168,2126,0,0,31,0,7213,0,29574,0,1,1,0,0,0,0,0,0,16.51230734045643,71.20330063021201,12.284392029331546,0,31,0,12,0,0,175,0,0,47,0,2,0,0,0,132,0,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.3748453117521,-12.213629350181634]}"
38_0000000000000000029c_0,1,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,2,0,12.284507,43.31437,61.614567,64.31794,49.107655,22.16635,0,0,7,0,0,4,4,1996,1,127,4,106.548996,0,10.65,8.63,97,47,43,6.15,33,52,131.979,ctb0033-RO1100,-3,147,2790,-1,0,0,0,7284,0,29517,0,1,1,0,0,0,0,0,0,18.74466161319604,44.08666911653328,37.16866927027068,0,0,-2,11,0,0,161,1,-2,50,0,11,-2,0,4,133,19,1996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.31798195426734,-12.284506426098666]}"
