system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mb_evi2_median,mb_evi2_median_dry,mb_evi2_median_wet,mb_ndvi_median,mb_ndvi_median_dry,mb_ndvi_median_wet,mb_savi_median,mb_savi_median_dry,mb_savi_median_wet,mosaicoDeUsos,natural,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,silvicultura,slope,soc,spi,year,.geo
5_00000000000000001b1e_0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,8,1,7.533317,24.428,34.175976,35.25,26.506289,11.459272,0,0,3,0,0,0,3,1963,20,136,15,35.06,0,7.19,2.98,135,90,51,4.19,-29,-1,49.41,ctb0678-54,4,77,4473,0,0,0,0,0,1,0,0,1,0,0,0,0,13.521568681004089,74.32741062050759,12.151020698488313,15718,15718,15718,18137,18137,18137,15514,15514,15514,20,0,12,-5,0,150,0,-3,58,0,19,0,7,159,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.250026496142624,-7.533316888390516]}"
5_00000000000000001b39_0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,1,8.266612,24.923365,34.319607,34.983196,25.903362,10.692282,0,0,10,0,0,0,19,1963,20,121,6,78.54,0,18.46,2.98,128,78,45,3.77,14,10,103.74,ctb0678-83,0,3,2104,0,0,0,20,0,1,1,0,0,0,0,0,0,24.14809404648555,60.81314403386898,15.038761919645468,13112,13112,13112,16801,16801,16801,13270,13270,13270,0,20,17,0,0,160,0,0,52,0,0,0,0,352,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-34.983226856759124,-8.266611654817282]}"
5_00000000000000000f7c_0,0,1,0,0,0,0,0,24,0,0,0,0,1,0,0,3,2,1,13.632788,31.630198,40.58172,39.084885,26.702236,8.161289,0,0,2,0,0,2,6,1963,0,120,8,85.73,0,20.15,2.98,167,67,31,4.11,37,26,112.96,ctb0064-7968,-3,24,2695,0,20,0,0,0,1,0,0,0,0,1,0,0,29.673597743057517,54.051991793349565,16.27441046359292,14787,14697,14877,18157,18096,18219,14769,14693,14846,0,20,20,0,0,119,0,-3,49,0,14,0,3,395,1,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.08493444404886,-13.632787836033653]}"
5_00000000000000001c0d_0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,1,2,1,19.08628,36.83361,44.21905,40.0855,24.787445,3.976581,0,0,4,0,0,2,5,1963,0,131,4,141.1,0,33.16,2.98,144,56,37,3.41,-54,-7,180.64,ctb0691-10,0,64,3630,0,20,0,0,0,1,0,0,0,1,0,0,0,27.080339032850496,61.512422143570774,11.407238823578721,14546,11646,15098,18132,16542,18494,14568,11835,15036,0,20,15,-4,0,153,0,0,46,0,12,0,4,235,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.08556783902959,-19.086280262866445]}"
5_00000000000000000ddf_0,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,1,2,1,9.522995,26.375046,35.58523,35.710556,25.88988,9.981112,0,0,6,0,0,0,8,1963,20,125,5,35.06,0,7.19,2.98,137,126,38,3.29,19,58,48.51,ctb0064-11953,-3,15,4461,0,0,0,0,0,1,1,0,0,0,0,0,0,22.993933924447767,49.36831773302294,27.637748342529285,16056,16056,16056,17628,17628,17628,15746,15746,15746,20,0,16,-2,0,151,0,-13,51,0,26,0,6,250,43,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.7105927423107,-9.522995411186844]}"
5_00000000000000000de0_0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,8,1,8.941156,25.899475,35.331734,35.760147,26.228743,10.507168,0,0,1,0,0,8,3,1963,20,121,13,141.1,0,33.16,2.98,144,161,32,3.41,-2,-27,180.64,ctb0064-11956,41,260,4908,0,0,0,0,0,1,0,0,1,0,0,0,0,29.083717657392217,52.38647301595821,18.52980932664957,15009,12955,15694,15909,14160,16493,14811,13036,15403,0,0,18,7,0,129,20,0,54,0,112,0,47,243,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.7601797459941,-8.94115660166263]}"
5_00000000000000000df9_0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,2,2,1,9.613007,26.601229,35.8825,36.00269,26.095509,10.0523405,0,0,7,0,0,0,14,1963,20,129,6,78.54,0,18.46,2.98,159,76,43,3.77,-55,-4,103.74,ctb0064-12009,0,8,3390,0,0,0,0,0,1,0,0,1,0,0,0,0,22.758688076831803,55.43490505697118,21.80640686619702,12268,12268,12268,13757,13757,13757,12396,12396,12396,20,0,17,0,0,149,0,0,54,0,1,0,0,252,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.002724872706374,-9.61300660265562]}"
5_00000000000000000f78_0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,6,1,15.219302,33.029797,41.446846,39.151714,25.952156,6.829726,0,0,5,0,0,3,5,1963,20,120,5,85.73,0,20.15,2.98,192,65,43,4.11,-11,-25,112.96,ctb0064-7935,-7,104,5258,0,0,0,0,0,1,0,0,0,0,1,0,0,27.73776253589139,59.074258551736946,13.187978912371667,12499,12141,12857,14501,14039,14963,12635,12286,12984,0,0,30,-5,0,157,20,2,53,0,26,0,9,361,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.151769101187355,-15.219302459317142]}"
5_00000000000000000f7a_0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,7,1,13.786939,31.96468,41.001408,39.48131,26.964987,8.2304,0,0,3,0,0,6,2,1963,20,112,10,141.1,0,33.16,2.98,188,61,47,3.41,-41,-23,180.64,ctb0064-7957,-10,355,4960,0,0,0,0,0,1,0,0,0,0,1,0,0,38.64148021214029,45.022328529095596,16.336191258764117,15740,15435,15789,17698,17458,17732,15510,15261,15548,20,0,32,-5,0,170,0,12,52,0,35,0,11,439,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.48136097893081,-13.786938738788564]}"
5_00000000000000000fba_0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,5,1,14.812904,32.75819,41.372192,39.30533,26.29125,7.257725,0,0,9,0,0,5,7,1963,20,122,5,85.73,0,20.15,2.98,239,55,44,4.11,-1,20,112.96,ctb0064-8259,-2,71,4501,0,0,0,0,0,1,0,0,0,0,1,0,0,20.04309590417279,69.54676388085687,10.410140214970331,13917,13917,14137,17112,16647,17549,13982,13982,14201,20,0,21,-1,0,156,0,-2,52,0,10,0,3,309,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.30538101477179,-14.81290462478147]}"
5_00000000000000000fe3_0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,15,1,14.982417,33.016586,41.648693,39.52631,26.395172,7.224308,0,0,3,0,0,4,4,1963,20,130,17,74.1,0,19.6,8.2,219,56,44,4.6,-76,-24,106.4,ctb0064-8502,5,170,4482,0,0,0,0,0,1,1,0,0,0,0,0,0,31.88794091415798,50.77616508529413,17.335894000547892,14785,13565,14990,17091,16840,17525,14734,13655,14911,0,0,14,-7,0,151,20,11,52,0,29,0,9,260,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.5263665746652,-14.982416718894825]}"
5_00000000000000000fe4_0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,15,1,15.149234,33.265255,41.911297,39.732742,26.48794,7.1858025,0,0,4,0,0,11,11,1963,20,137,20,74.1,0,19.6,8.2,219,42,56,4.6,34,58,106.4,ctb0064-8503,2,161,4753,0,0,0,0,0,1,0,0,0,1,0,0,0,20.35742495974198,58.60501685770323,21.0375581825548,12406,12237,14281,14620,14165,17002,12555,12382,14306,20,0,17,1,0,164,0,-4,62,0,9,0,3,178,49,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.73279942695586,-15.149233867155818]}"
5_00000000000000001940_0,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,1,2,1,19.126705,36.875813,44.25215,40.10005,24.779392,3.949194,0,0,4,0,0,2,1,1963,20,129,5,141.1,0,33.16,2.98,130,54,42,3.41,-30,-12,180.64,ctb0662-P10,-1,57,7952,0,0,0,0,0,1,0,0,0,1,0,0,0,30.998791963349376,54.366329498894984,14.634878537755643,13655,13655,15157,15423,15287,17621,13701,13701,15049,0,0,18,-7,0,160,20,2,49,0,18,0,7,287,3,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.10012054663233,-19.126704450651825]}"
5_00000000000000001af3_0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,10,1,7.8332644,24.694681,34.343044,35.266705,26.367983,11.2095995,0,0,4,0,0,3,3,1963,20,134,42,35.06,0,7.19,2.98,141,111,49,4.19,1,-18,49.41,ctb0678-13,-9,155,5607,0,0,0,0,0,1,0,0,1,0,0,0,0,18.33870211520931,65.76723523617652,15.89406264861418,14341,14341,14341,17235,17235,17235,14364,14364,14364,20,0,12,-3,0,155,0,4,49,0,23,0,9,160,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.266735160427245,-7.833264361758024]}"
5_00000000000000001afb_0,0,1,0,0,0,0,0,23,0,0,0,0,1,0,0,1,0,1,8.316737,24.992025,34.388268,35.03332,25.920992,10.674652,0,0,7,0,0,2,4,1963,20,132,7,141.1,0,33.16,2.98,95,115,46,3.41,42,-8,180.64,ctb0678-22,-1,58,4635,0,0,0,0,0,1,1,0,0,0,0,0,0,15.933084938566665,63.57362890540173,20.493286156031594,12491,12491,12491,13579,13579,13579,12592,12592,12592,20,0,12,3,0,165,0,0,50,0,18,0,4,165,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.033352849612996,-8.31673764767115]}"
5_00000000000000001afd_0,0,1,0,0,0,0,0,13,0,0,0,0,1,0,0,1,2,1,7.6834254,24.404518,33.99421,34.95005,26.1717,11.177383,0,0,6,0,0,2,8,1963,20,129,6,85.73,0,20.15,2.98,99,127,54,4.11,-6,-24,112.96,ctb0678-24,-12,77,1991,0,0,0,20,0,1,1,0,0,0,0,0,0,10.098362377772926,82.57958042211591,7.322057200111161,13311,13243,13379,15471,15049,15892,13409,13332,13486,0,20,12,-6,0,161,0,3,51,0,37,0,14,168,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-34.950079022775114,-7.683425372366887]}"
5_00000000000000001b11_0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,9,1,7.7499905,24.741806,34.501537,35.500088,26.611256,11.400077,0,0,1,0,0,6,4,1963,20,131,13,82.73,0,30.61,12.41,128,150,59,12.15,-3,-26,137.89,ctb0678-42,11,259,4784,0,0,0,0,0,1,0,0,1,0,0,0,0,33.35237069708773,39.97740178684349,26.670227516068774,15257,15257,15257,16320,16320,16320,15059,15059,15059,20,0,14,0,0,185,0,5,58,0,39,0,14,192,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.500117471241495,-7.749990534920144]}"
5_00000000000000001b47_0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,4,2,1,8.899924,25.553398,34.785576,35.150013,25.724564,10.232078,0,0,31,0,0,1,8,1963,20,104,15,79.15,0,18.6,2.98,151,113,52,3.8,-34,-6,104.52,ctb0678-99,0,14,1902,0,0,0,0,0,1,1,0,0,0,0,0,0,13.389384490512606,72.79490529300445,13.815710216482948,13622,13622,13622,16533,16533,16533,13722,13722,13722,20,0,21,0,0,169,0,0,52,0,2,0,0,324,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.15004400502012,-8.899923930121545]}"
5_00000000000000001b48_0,0,1,0,0,0,0,0,12,0,0,0,0,1,0,0,1,4,1,14.454476,32.498787,41.27278,39.401806,26.55675,7.615351,0,0,1,0,0,2,5,1963,20,118,9,141.1,0,33.16,2.98,184,104,42,3.41,56,63,180.64,ctb0679-Perfil-228,0,107,5373,0,0,0,0,0,1,0,0,0,0,1,0,0,45.99241221166115,26.069975035662196,27.937612752676657,12971,13185,12971,15349,15323,15849,13116,13292,13116,20,0,22,1,0,147,0,-2,53,0,8,0,2,381,22,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.401860076286226,-14.454476826417782]}"
5_00000000000000000dde_0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,1,12,1,8.962986,25.851456,35.229877,35.628902,26.104664,10.421571,0,0,1,0,0,5,3,1963,0,128,8,35.06,0,7.19,2.98,156,100,46,4.19,-19,-15,49.41,ctb0064-11946,-9,108,4675,0,20,0,0,0,1,0,0,1,0,0,0,0,26.2890978658752,58.400818011180874,15.31008412294392,14455,11893,15310,17047,13586,18201,14405,12034,15196,0,20,18,-5,0,153,0,-11,53,0,33,0,11,195,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.62893588298424,-8.962985663066735]}"
5_00000000000000000f47_0,0,1,0,0,0,0,0,19,0,0,0,0,1,0,0,0,4,1,13.36518,31.457884,40.543617,39.198883,26.936583,8.44966,0,0,0,0,0,3,10,1963,0,121,6,141.1,0,33.16,2.98,179,40,29,3.41,9,60,180.64,ctb0064-7773,5,112,3653,0,20,0,0,0,1,0,0,0,0,1,0,0,26.97014101563865,59.911177079061964,13.118681905299384,14302,14302,14302,17030,17030,17030,14324,14324,14324,0,20,22,-3,0,133,0,-4,50,0,18,0,6,303,112,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.198930653603625,-13.365179712894449]}"
5_00000000000000000f80_0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,3,1,15.444061,33.409966,41.87696,39.518494,26.153446,6.822972,0,0,4,0,0,5,7,1963,0,121,5,141.1,0,33.16,2.98,161,77,37,3.41,36,23,180.64,ctb0064-7989,-4,133,6731,0,20,0,0,0,1,0,0,0,0,1,0,0,33.781091403689715,54.8995809125778,11.319327683732494,14412,14130,14956,16478,15705,17789,14393,14121,14894,0,20,19,1,0,157,0,-8,52,0,19,0,5,326,1,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.51855123169335,-15.444060943403848]}"
5_00000000000000000f81_0,0,1,0,0,0,0,0,26,0,0,0,0,1,0,0,3,2,1,14.672768,32.708904,41.42148,39.445465,26.483208,7.449682,0,0,5,0,0,6,8,1963,0,120,9,141.1,0,33.16,2.98,190,98,25,3.41,-23,-18,180.64,ctb0064-7995,0,150,4368,0,20,0,0,0,1,0,0,0,0,1,0,0,32.82787671445857,53.033468070185165,14.138655215356263,15093,14788,15398,18323,18202,18444,15023,14771,15275,0,20,23,4,0,115,0,-6,54,0,20,0,5,304,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.44551819909444,-14.672767440458824]}"
5_00000000000000000fe1_0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,6,1,14.924206,33.16238,41.95031,39.91115,26.75605,7.4703093,0,0,0,0,0,7,2,1963,0,121,13,74.1,0,19.6,8.2,197,73,39,4.6,17,-32,106.4,ctb0064-8496,-26,383,5082,0,0,20,0,0,1,0,0,0,1,0,0,0,29.62711167570206,53.32823255379184,17.0446557705061,14724,14816,14631,17626,17204,18048,14696,14756,14636,0,20,17,5,0,146,0,-1,57,0,67,0,28,275,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.911204842382,-14.924205888483879]}"
5_000000000000000018f1_0,0,1,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,4.2333555,23.454113,35.65229,38.916756,31.34223,16.166203,0,0,1,0,0,3,1,1963,0,118,23,76.38,0,28.26,11.46,151,171,29,11.21,31,1,127.3,ctb0661-P24,0,798,7813,0,20,0,0,0,1,0,0,1,0,0,0,0,41.44442367372698,34.40053467413718,24.155041652135836,15031,15031,15031,17310,17310,17310,14934,14934,14934,0,20,21,4,0,175,0,-4,46,0,21,0,5,290,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.91676982286169,-4.233355692177453]}"
5_000000000000000018f2_0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,4.1999383,23.196253,35.2479,38.466698,30.97186,15.965872,0,0,7,0,1,3,6,1963,0,140,4,9.59,0,5.85,1.25,131,98,52,1.6,39,3,18.28,ctb0661-P25,0,59,1473,0,20,0,0,0,1,0,0,1,0,0,0,0,10.45119209070528,81.29612486724008,8.252683042054635,14587,13399,14830,16908,15209,16996,14556,13471,14758,0,20,8,5,0,158,0,0,56,0,11,0,5,91,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.466713865517804,-4.199938363608206]}"
5_0000000000000000193e_0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,4.9000854,24.078892,36.077744,39.016735,31.088894,15.643213,0,0,2,0,1,8,2,1963,0,138,4,9.59,0,5.85,1.25,163,159,66,1.6,-25,-11,18.28,ctb0661-P99,1,200,3566,0,0,20,0,0,1,0,0,1,0,0,0,0,14.997618102009092,65.56864775931555,19.43373413867537,12626,12626,12626,15231,15231,15231,12780,12780,12780,0,20,8,-2,0,172,0,0,65,0,6,0,2,92,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.01675231398419,-4.900085296050962]}"
5_00000000000000001af9_0,0,1,0,0,0,0,0,51,0,0,0,1,0,0,0,1,3,1,7.933247,24.738213,34.32203,35.183163,26.245178,11.081014,0,0,2,0,0,1,1,1963,20,133,15,35.06,0,7.19,2.98,116,115,40,4.19,5,4,49.41,ctb0678-2,3,174,5122,0,0,0,0,0,1,0,0,1,0,0,0,0,12.315800544762649,78.9482704648517,8.735928990385656,17357,17357,17357,18396,18396,18396,16734,16734,16734,20,0,13,0,0,139,0,2,51,0,8,0,3,157,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.18319183900413,-7.933246852880526]}"
5_00000000000000001b2e_0,0,1,0,0,0,0,0,49,0,0,0,1,0,0,0,0,3,1,7.8001165,24.598244,34.21135,35.13331,26.270035,11.170226,0,0,3,0,0,3,1,1963,0,132,14,35.06,0,7.19,2.98,90,102,30,1.86,-1,3,47.09,ctb0678-7,-5,129,1659,0,20,0,0,0,1,0,0,1,0,0,0,0,11.95821131355907,79.31642262320801,8.725366063232919,14441,14441,14441,17894,17894,17894,14472,14472,14472,0,20,11,-7,0,127,0,-6,53,0,25,0,9,155,1,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.1333353407355,-7.800116527774014]}"
5_00000000000000001b6a_0,0,1,0,0,0,0,0,15,0,0,0,0,1,0,0,1,3,1,14.733404,32.695522,41.341465,39.316647,26.341463,7.331917,0,0,4,0,0,4,32,1963,0,114,5,85.73,0,20.15,2.98,193,88,27,4.11,10,-2,112.96,ctb0679-Perfil-276,-8,67,6413,0,20,0,0,0,1,0,0,0,0,1,0,0,33.705186623710176,44.48347182821722,21.81134154807261,14139,14248,14617,18271,17480,18551,14213,14294,14640,0,20,19,5,0,128,0,-10,63,0,31,0,9,276,0,1963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.316699787351695,-14.733403722136892]}"
6_00000000000000002209_0,0,0,1,0,0,1,0,22,0,0,0,0,0,0,0,0,3,0,13.433362,34.09632,44.940437,44.266727,31.26397,10.97069,0,0,1,0,0,2,2,1964,20,133,5,25.1399,0,8.72297,3.27638,98,73,60,2.9703,-42,-12,40.1095,ctb0777-15,1,507,3432,0,0,0,0,0,1,0,0,0,1,0,0,0,32.41177093765809,39.37332759510983,28.214901467232085,12106,12004,15062,15206,14656,18230,12282,12170,14994,20,0,12,0,0,208,0,0,59,0,4,0,1,145,0,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.26677632896391,-13.433361842959123]}"
6_00000000000000000e2b_0,0,1,0,0,1,0,0,42,0,0,0,0,0,0,0,0,1,0,13.2245035,33.97636,44.935257,44.384228,31.471424,11.210275,0,0,10,1,0,11,4,1964,0,131,6,12.0466,0,24.575,1.68652,79,53,40,3.06548,-58,-7,40.2735,ctb0064-12153,0,729,11623,0,0,20,0,0,1,0,0,0,1,0,0,0,26.062685284106397,59.88290541948975,14.054409296403842,13675,13464,14900,17279,17060,18152,13790,13596,14862,0,20,14,0,0,164,0,1,58,0,3,0,0,136,0,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-44.384275968126744,-13.224503539401333]}"
6_00000000000000001aeb_0,0,0,0,0,0,0,0,51,0,0,0,0,1,0,0,2,1,1,7.9499555,24.599909,34.072357,34.883217,25.978497,10.913947,0,0,8,0,0,1,2,1964,0,123,15,85.73,0,20.15,2.98,124,151,34,4.11,27,-11,112.96,ctb0678-1,-6,16,2995,0,20,0,0,0,1,1,0,0,0,0,0,0,19.619875429349925,68.27501714213507,12.105107428515009,14294,14629,13959,17256,16990,17522,14320,14594,14046,0,20,13,7,0,133,0,-5,48,0,25,0,10,228,0,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-34.88324436563662,-7.949955517165149]}"
6_00000000000000001bd7_0,1,1,0,0,0,0,0,63,0,0,0,0,1,0,0,0,0,0,3.1165702,30.93448,49.35781,55.500107,46.18467,25.568995,0,0,6,0,0,0,1,1964,0,121,4,110.45,0,34.2395,10.3823,86,32,31,4.4321,6,-12,159.5039,ctb0685-Extra-19,0,99,2868,0,20,0,0,0,1,0,0,0,0,1,0,0,22.00196915581023,71.11748016174353,6.880550682446233,14777,14398,15145,18047,18030,18157,14757,14439,15062,0,20,13,4,0,123,0,0,38,0,11,0,5,146,0,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.50011912535011,-3.1165701309600635]}"
6_00000000000000000f79_0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,2,1,14.52778,32.475594,41.16419,39.232296,26.37353,7.4659686,0,0,1,0,0,3,5,1964,20,114,5,141.1,0,33.16,2.98,185,72,29,3.41,-28,-27,180.64,ctb0064-7953,-14,131,5318,0,0,0,0,0,1,0,0,0,0,1,0,0,30.365997829221776,54.04201812082563,15.591984049952593,13230,11853,15666,16977,15239,17554,13382,12032,15443,20,0,20,0,0,126,0,7,53,0,33,0,14,243,0,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.232347982172875,-14.527779353601936]}"
6_00000000000000000f84_0,0,1,0,0,0,0,0,20,0,0,0,0,1,0,0,1,9,1,16.096777,34.083588,42.39827,39.73813,26.010237,6.3729534,0,0,4,0,0,8,6,1964,20,131,7,141.1,0,33.16,2.98,160,77,56,3.41,15,-10,180.64,ctb0064-8000,7,301,2993,0,0,0,0,0,1,0,0,0,1,0,0,0,27.694734141743965,57.559665605846234,14.745600252409805,14331,12334,14338,15928,15049,15997,14299,12499,14309,0,0,17,2,0,181,20,3,59,0,22,0,8,207,0,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.738189318660574,-16.09677682884509]}"
6_00000000000000000f88_0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,6,1,12.945307,30.985363,40.141994,38.98059,26.962425,8.699945,0,0,5,0,0,2,5,1964,20,131,8,141.1,0,33.16,2.98,136,76,55,3.41,19,-15,180.64,ctb0064-8016,2,98,4836,0,0,0,0,0,1,0,0,0,0,1,0,0,25.28806798593842,64.30627647220813,10.405655541853461,14174,13226,14490,16142,16094,16158,14169,13355,14441,20,0,16,6,0,167,0,-1,54,0,23,0,7,204,0,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.98064003956259,-12.945307149096987]}"
6_00000000000000000f89_0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,1,5,1,14.99643,32.897774,41.434532,39.269215,26.166744,7.0813737,0,0,4,0,0,2,2,1964,20,116,6,141.1,0,33.16,2.98,189,61,37,3.41,27,-10,180.64,ctb0064-8020,1,137,3855,0,0,0,0,0,1,0,0,0,0,1,0,0,28.238272178733308,60.90940091538034,10.852326905886343,14610,14148,14466,17112,16913,17470,14591,14189,14478,20,0,26,2,0,159,0,4,52,0,13,0,2,447,0,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.269268740350185,-14.996430437327088]}"
6_00000000000000001af8_0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,3,1,7.6165905,24.423265,34.08916,35.09989,26.334694,11.311184,0,0,4,0,0,0,2,1964,20,135,15,35.06,0,7.19,2.98,133,95,66,4.19,-43,-14,49.41,ctb0678-19,2,102,1278,0,0,0,20,0,1,0,0,1,0,0,0,0,11.888217652890381,78.7944931283855,9.317289218724127,14500,14500,14500,16302,16302,16302,14456,14456,14456,0,20,12,0,0,187,0,4,50,0,13,0,2,150,0,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.09991801216625,-7.616590715228396]}"
6_00000000000000001afa_0,0,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,3,1,7.450043,24.246025,33.947086,35.033325,26.362179,11.420655,0,0,2,0,0,0,4,1964,20,133,24,63.07,0,14.82,2.98,118,132,58,3.03,-1,-22,83.9,ctb0678-20,-8,85,3236,0,0,0,20,0,1,1,0,0,0,0,0,0,12.834537179016198,77.50234354363695,9.663119277346851,13925,13211,15659,16004,15290,17898,13942,13314,15457,0,20,11,9,0,160,0,2,48,0,35,0,12,159,0,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.033352849612996,-7.450043061552636]}"
6_00000000000000001afe_0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,8,1,7.7834077,24.626251,34.27452,35.21658,26.350218,11.226997,0,0,1,0,0,3,5,1964,20,137,50,96.5,0,22.68,2.98,125,81,61,3.63,30,21,125.79,ctb0678-25,-1,91,3308,0,0,0,0,0,1,0,0,1,0,0,0,0,16.27731297095261,58.97146542389393,24.751221605153457,16486,16486,16486,18216,18216,18216,16098,16098,16098,20,0,10,3,0,157,0,0,50,0,10,0,3,125,1,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.216609167573374,-7.783407863489391]}"
6_00000000000000001b03_0,0,1,0,0,0,0,0,36,0,1,0,0,0,0,0,0,8,1,8.616685,25.530195,35.014397,35.58336,26.241745,10.696464,0,0,2,0,0,5,6,1964,20,128,15,96.5,0,22.68,2.98,157,107,61,3.63,34,-13,125.79,ctb0678-3,0,149,3711,0,0,0,20,0,1,0,0,1,0,0,0,0,16.16375386419944,68.01942257138784,15.816823564412735,14851,14851,14851,16196,16196,16196,14734,14734,14734,0,20,13,10,0,173,0,-1,50,0,27,0,10,169,0,1964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.58339129807938,-8.61668512103866]}"
