system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,bdod,black_soil_prob,cagb,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_with_dry_winter_1,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v002,mapbiomas_sand_v002,mapbiomas_silt_v002,nitrogen,northness,oxides,pcurv,phh2o,roughness,slope,soc,spi,.geo
0000000000000000160d_0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,0,0,1,1,25.400537,46.91855,55.295963,49.220264,29.435873,3.1915517,0,0,1,0,0,7,9,1975,98,45,108.3,25.45,2.98,245,76,34,5.42,-10,-7,142.14,ctb0631-PC-6,1,898,10704,1,0,0,1,0,0,0,0,0,1,43.008425363108884,34.8114467766261,22.180127860265014,26,-2,147,1,49,8,3,359,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.220356300184186,-25.40053839494256]}"
00000000000000001632_0,0,0,0,0,0,0,0,66,0,1,0,0,0,0,0,0,5,1,22.850311,45.75687,55.745193,51.250374,32.481445,6.420043,0,0,1,0,0,4,3,1975,123,7,96.5,22.68,2.98,116,40,59,3.63,4,-6,125.79,ctb0631-Perfil-24,-7,439,2666,1,0,0,1,0,0,0,0,1,0,64.4094855906031,17.68991642245522,17.900597986941673,16,3,185,0,50,19,7,190,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.250459010765894,-22.850311134855655]}"
00000000000000001633_0,0,1,0,0,0,0,0,55,0,1,0,0,0,0,0,1,2,1,23.300367,46.108723,55.91421,51.180573,32.192265,5.9971294,0,0,4,0,0,10,4,1975,129,11,96.5,22.68,2.98,144,77,72,3.63,-36,-13,125.79,ctb0631-Perfil-25,-2,607,6314,1,0,0,1,0,0,0,0,1,0,69.04740068470774,12.462025416496214,18.49057389879605,19,-1,173,1,52,8,3,248,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.18065991318981,-23.300367092199533]}"
00000000000000001640_0,0,0,0,0,0,0,0,58,0,0,0,0,0,1,0,0,4,1,26.250525,49.75265,59.283745,53.350533,32.55828,4.5623894,0,0,0,0,0,7,0,1975,99,89,108.3,25.45,2.98,168,59,40,5.42,-5,-12,142.14,ctb0631-Perfil-37,4,890,9679,1,0,0,1,0,0,0,0,0,1,71.20073443792062,6.531092560308181,22.268173001771196,32,3,196,0,46,15,5,349,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.35063031350892,-26.250524316776453]}"
00000000000000001646_0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,4,1,25.300287,49.34204,59.488743,54.150665,33.730698,5.7875967,0,0,2,0,0,5,2,1975,113,7,96.5,22.68,2.98,209,45,51,3.63,33,26,125.79,ctb0631-Perfil-42,-2,337,5375,1,0,0,1,0,0,0,0,1,0,51.956547246643225,16.033990731262925,32.00946202209386,22,2,197,-7,57,14,5,256,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.15075973707418,-25.300286409234825]}"
0000000000000000164c_0,0,0,0,0,0,0,0,47,0,1,0,0,0,0,0,0,4,1,23.470419,46.58598,56.560276,51.830593,32.6652,6.181643,0,0,3,0,0,4,2,1975,120,7,96.5,22.68,2.98,181,36,63,3.63,-2,-5,125.79,ctb0631-Perfil-48,0,570,6195,1,0,0,1,0,0,0,0,1,0,68.0468644613249,10.981022072837815,20.972113465837282,21,2,209,0,57,5,2,178,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.83068085277869,-23.47041817548336]}"
00000000000000001655_0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,2,1,23.33028,45.594788,55.016888,50.120384,31.26449,5.4317055,0,0,2,0,0,7,0,1975,124,12,96.5,22.68,2.98,128,55,50,3.63,-26,-15,125.79,ctb0631-Perfil-58,-6,462,6257,1,0,0,1,0,0,0,0,1,0,27.28616275527193,41.10437730816754,31.60945993656052,21,-2,176,0,56,17,6,185,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.12046821487195,-23.330280991160713]}"
00000000000000001658_0,0,1,0,0,0,0,0,20,0,1,0,0,0,0,0,0,2,1,23.150259,46.66667,56.999718,52.53047,33.430588,6.813482,0,0,1,0,0,1,0,1975,125,5,96.5,22.68,2.98,118,46,50,3.63,-4,-9,125.79,ctb0631-Perfil-60,7,369,3082,1,0,0,1,0,0,0,0,1,0,9.886443187086522,84.07915593205767,6.034400880855799,14,-1,187,0,61,16,7,167,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.53055829063621,-23.15025860822316]}"
0000000000000000165a_0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,23.220327,46.701603,56.99247,52.480618,33.35201,6.727792,0,0,1,0,0,5,0,1975,124,5,96.5,22.68,2.98,148,51,49,3.63,16,12,125.79,ctb0631-Perfil-62,1,396,1340,1,0,0,1,0,0,0,0,1,0,10.64755024287952,83.5808153642359,5.771634392884577,15,-5,187,-2,53,23,7,188,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.48070179236758,-23.220327200384485]}"
00000000000000001660_0,0,1,0,0,0,0,0,49,0,1,0,0,0,0,0,0,14,1,23.270452,45.879253,55.554516,50.780376,31.863026,5.819162,0,0,0,0,0,2,2,1975,121,7,96.5,22.68,2.98,227,44,42,3.63,46,4,125.79,ctb0631-Perfil-68,5,464,6788,1,0,0,1,0,0,0,0,1,0,50.11358978202044,27.860906379013624,22.025503838965946,19,0,170,-8,56,25,7,231,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.78046045411456,-23.270453193238353]}"
00000000000000001663_0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,26,1,26.13033,49.67471,59.265705,53.40066,32.66261,4.6913624,0,0,0,0,0,15,0,1975,111,63,108.3,25.45,2.98,161,57,26,5.42,36,-15,142.14,ctb0631-Perfil-70,-8,583,7611,1,0,0,1,0,0,0,0,1,0,52.803730493589065,14.757838839275102,32.43843066713583,25,8,139,-7,56,36,12,269,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.400756306362794,-26.13032973176126]}"
0000000000000000166d_0,0,0,0,0,0,0,0,72,0,1,0,0,0,0,0,0,0,1,23.170471,46.653477,56.958275,52.470375,33.368572,6.7654924,0,0,4,0,0,3,0,1975,130,5,96.5,22.68,2.98,140,31,50,3.63,-13,-7,125.79,ctb0631-Perfil-8,-2,485,1308,1,0,0,1,0,0,0,0,1,0,12.426115549555043,81.93804935921108,5.63583509123388,16,-1,194,0,54,9,3,158,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.470460998128615,-23.17047070211585]}"
00000000000000001670_0,0,1,0,0,0,0,0,10,0,0,0,0,0,1,0,1,11,1,26.13033,49.659348,59.239727,53.370476,32.63663,4.6759977,0,0,0,0,0,31,2,1975,109,64,108.3,25.45,2.98,171,66,41,5.42,-37,-29,142.14,ctb0631-Perfil-83,-2,623,7859,1,0,0,1,0,0,0,0,1,0,51.01242376315046,13.954480282560406,35.03309595428914,25,-9,182,18,56,44,15,282,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.37057291281638,-26.13032973176126]}"
00000000000000001a20_0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1.5499982,29.424875,48.287804,55.183456,46.709568,26.756226,0,0,2,0,0,1,3,1975,126,7,133.9218,13.39,10.85,121,63,42,7.73,-29,-6,165.8918,ctb0667-A-E-94,-1,26,8142,0,1,1,0,0,0,0,0,0,0,18.641164627548815,49.624553769247534,31.734281603203634,14,-1,170,1,49,4,1,195,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.18346298769798,-1.549998106984031]}"
00000000000000002092_0,0,0,0,0,1,0,0,66,0,0,0,0,0,0,0,0,0,0,16.550066,40.24043,52.37992,51.066605,35.530357,11.74939,0,0,4,1,0,4,0,1975,130,4,12.4097,25.3159,1.73736,83,54,59,3.15787,-13,-17,41.3775,ctb0768-23,7,526,2856,0,1,0,0,0,1,0,0,0,0,18.733091370419334,71.09221126067249,10.174697368908166,12,0,186,0,55,18,7,140,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.066663703635044,-16.550066721211802]}"
000000000000000020a1_0,0,0,0,0,1,1,0,64,0,0,0,0,0,0,0,0,2,0,16.066593,39.3237,51.287373,50.083218,34.930027,11.664958,0,0,2,0,0,4,1,1975,130,13,23.1288,14.7542,2.69418,82,29,68,4.18694,-30,-11,44.7641,ctb0768-31,2,774,5872,0,1,0,0,0,1,0,0,0,0,40.690642755939585,39.65176127523512,19.657595968825316,14,-1,186,1,56,6,2,155,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.0832779621094,-16.066593435298675]}"
000000000000000020a2_0,0,1,0,0,1,0,0,75,0,1,0,0,0,0,0,0,0,0,16.10001,39.165894,50.98891,49.716705,34.597546,11.449626,0,0,3,0,0,0,1,1975,126,5,50.48,11.88,2.98,77,16,67,2.42,-29,7,67.76,ctb0768-34,0,776,4727,0,1,0,0,0,1,0,0,0,0,47.56612333140807,36.37490918452399,16.05896748406794,13,0,208,0,56,3,1,168,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.716765326188636,-16.10001076386792]}"
000000000000000020ab_0,0,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,1,0,16.416666,39.065037,50.51869,48.98314,33.804943,10.803655,0,0,2,1,0,2,0,1975,121,4,10.7193,21.8675,1.5007,73,51,64,2.72772,0,-14,36.2387,ctb0768-65,-6,1127,4778,1,0,0,0,0,0,1,0,0,0,58.87161118672475,28.507015985574313,12.621372827700947,14,-1,216,1,53,16,6,234,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.98320106517663,-16.416666901520053]}"
000000000000000020ad_0,0,0,0,0,1,1,0,40,0,0,0,0,0,0,0,0,0,0,16.616632,39.389977,50.87889,49.283356,33.961563,10.784357,0,0,3,0,0,3,24,1975,128,12,56.89,11.38,6.26,92,40,61,1.34,-3,4,75.86,ctb0768-75,2,714,19569,0,1,0,0,0,1,0,0,0,0,45.24254964514097,27.527726033939302,27.22972432091973,15,2,186,0,54,9,3,187,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.28341803312938,-16.61663188376506]}"
00000000000000000ef2_0,0,1,0,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,15.78066,37.914124,49.17452,47.797638,33.108288,10.747629,0,0,6,1,0,4,1,1975,116,8,22.8929,14.7952,2.67908,70,22,37,4.19551,2,-3,44.5627,ctb0064-6795,2,1071,687,1,0,0,0,0,0,1,0,0,0,62.63500755486654,22.24392186252548,15.12107058260798,12,-4,161,1,52,12,4,181,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.797694384724096,-15.780659680363431]}"
000000000000000015db_0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,1,1,25.450396,46.885185,55.192368,49.070423,29.28152,3.0723646,0,0,2,0,0,11,21,1975,98,25,108.3,25.45,2.98,190,76,39,5.42,5,-3,142.14,ctb0631-PC-135,-3,912,8961,1,0,0,1,0,0,0,0,0,1,49.028579738331885,19.10208355508173,31.86933670658639,25,4,146,2,49,14,5,395,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.07051731079305,-25.4503948932112]}"
00000000000000001651_0,0,1,0,0,0,0,0,21,0,1,0,0,0,0,0,0,3,1,25.300287,49.46921,59.703773,54.40049,33.94573,5.914765,0,0,1,0,0,5,5,1975,119,5,96.5,22.68,2.98,142,93,25,3.63,-2,-3,125.79,ctb0631-Perfil-53,2,260,5348,1,0,0,1,0,0,0,0,1,0,57.84433221765338,17.61806614332268,24.53760163902394,18,-2,129,0,55,11,4,192,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.40058121758782,-25.300286409234825]}"
000000000000000020a0_0,0,0,0,0,1,0,0,72,0,0,0,0,0,0,0,0,0,0,16.866722,40.51299,52.54111,51.0666,35.369164,11.47683,0,0,9,1,0,2,2,1975,124,4,11.587,23.6375,1.62218,84,48,52,2.94852,27,-4,38.8764,ctb0768-30,-2,827,3935,0,1,0,0,0,1,0,0,0,0,39.4761098151842,51.1443891285011,9.37950105631469,12,2,197,0,53,8,3,175,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.066663703635044,-16.866722858863934]}"
000000000000000020a3_0,0,1,0,0,1,0,0,20,1,0,0,0,0,0,0,0,3,0,16.149868,39.15791,50.92823,49.616722,34.486107,11.355818,0,0,4,0,0,6,1,1975,124,18,31.1,11.5,4.67,67,54,33,4.67,-1,-3,51.94,ctb0768-38,-12,893,10931,0,1,0,0,0,1,0,0,0,0,41.092510013638915,35.021375719303144,23.88611426705794,16,-1,141,-4,56,35,13,193,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.61678283506613,-16.149867262136553]}"
00000000000000000ef1_0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,1,1,25.398922,48.10627,57.305817,51.556244,31.447365,4.3820415,0,0,0,0,0,7,0,1976,100,67,0.72,4.64,0.78,183,42,52,2.85,-4,-21,8.99,ctb0064-6776,3,999,6217,1,0,0,1,0,0,0,0,0,1,71.19441671716237,6.159002821551705,22.64658046128594,32,9,206,-1,50,25,10,303,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.55633536500859,-25.39892142743115]}"
000000000000000013fa_0,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,0,14,1,11.06666,28.640024,37.95418,37.549854,26.687243,9.588679,0,0,3,0,0,4,6,1976,131,9,12.54,25.59,0.13,118,111,55,1.52,-27,-20,39.79,ctb0607-PERFIL-1,-7,145,3595,0,1,0,0,1,0,0,0,0,0,23.840885015286858,60.421088709128824,15.73802627558431,12,-5,165,2,54,26,9,176,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.54989328654542,-11.06666039541783]}"
000000000000000013fb_0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,5,1,10.350075,27.69234,37.02991,36.899834,26.492517,9.874594,0,0,2,0,0,12,6,1976,136,18,55.88,11.7,2.98,161,132,50,2.68,-12,-13,73.24,ctb0607-PERFIL-10,5,124,3241,0,1,0,0,1,0,0,0,0,0,19.46434590679119,59.91868125234144,20.616972840867362,11,-3,176,2,56,18,6,172,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.899872346956535,-10.350074293275686]}"
00000000000000001419_0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,6,1,10.983387,28.483566,37.76844,37.383305,26.586277,9.575579,0,0,2,0,0,4,6,1976,132,8,12.54,25.59,0.13,110,113,56,1.52,-28,-13,39.79,ctb0607-PERFIL-30,0,104,3309,0,1,1,0,0,0,0,0,0,0,24.240564023163476,53.460482686360635,22.298953290475897,12,-7,193,-2,53,20,7,163,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.38334563286966,-10.983386568579949]}"
00000000000000001422_0,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,9,1,10.283239,27.617939,36.967358,36.866688,26.498009,9.915248,0,0,1,0,0,11,8,1976,137,9,55.88,11.7,2.98,169,108,57,2.68,-31,-21,73.24,ctb0607-PERFIL-41,4,108,4450,0,1,0,0,1,0,0,0,0,0,23.560142228814055,58.18579524079437,18.254062530391575,12,2,168,7,58,25,7,190,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.866724512972525,-10.283239636137196]}"
0000000000000000142a_0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,7,1,11.416734,29.07716,38.36203,37.81665,26.738684,9.423166,0,0,2,0,0,6,4,1976,137,7,63.07,14.82,2.98,157,78,42,3.03,-21,1,83.9,ctb0607-PERFIL-5,0,177,4742,0,1,0,0,1,0,0,0,0,0,17.894460195449255,66.7668630924996,15.33867671205113,11,0,146,0,56,1,0,178,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.81669292592892,-11.416733861639209]}"
00000000000000001432_0,0,1,0,0,0,1,0,15,0,0,0,0,0,0,0,0,7,1,11.216769,28.692953,37.901623,37.400013,26.481857,9.383201,0,0,6,0,0,2,5,1976,130,6,12.54,25.59,0.13,132,110,58,1.52,-31,-27,39.79,ctb0607-PERFIL-57,-13,97,3444,0,1,0,0,1,0,0,0,0,0,21.20285234433768,62.35127775390351,16.445869901758815,14,-2,156,-1,53,38,14,215,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.400054297154284,-11.216768879394202]}"
00000000000000001437_0,0,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0,4,1,11.133225,28.621044,37.859093,37.400013,26.524385,9.455111,0,0,4,0,0,5,2,1976,131,6,12.54,25.59,0.13,124,79,54,1.52,3,-1,39.79,ctb0607-PERFIL-61,1,63,5080,0,1,1,0,0,0,0,0,0,0,23.907704431587845,53.599122025143444,22.493173543268714,13,-2,178,-1,52,8,3,160,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.400054297154284,-11.133225557971087]}"
000000000000000015fc_0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,3,1,25.830381,48.72924,57.950874,52.050495,31.653154,4.262256,0,0,0,0,0,6,1,1976,100,88,0.72,4.64,0.78,194,48,44,2.85,36,20,8.99,ctb0631-PC-44,-1,891,5573,1,0,0,1,0,0,0,0,0,1,58.164796583628444,10.336744765280152,31.498458651091397,31,0,169,-5,53,11,3,318,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.050588434331154,-25.830382258393758]}"
00000000000000001608_0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,2,1,26.38042,49.11612,58.084496,51.88044,31.22679,3.7022512,0,0,0,0,0,3,1,1976,96,91,78.82,18.52,2.98,200,48,47,3.78,14,20,104.1,ctb0631-PC-55,-1,1112,12722,1,0,0,1,0,0,0,0,0,1,66.50732779367867,5.881482641496452,27.611189564824883,38,-2,176,0,49,13,4,340,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.88053735104732,-26.38042070686014]}"
00000000000000001613_0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,3,1,24.680449,47.332146,56.676807,51.25037,31.54982,4.844761,0,0,0,0,0,10,2,1976,104,70,108.3,25.45,2.98,154,94,51,5.42,-19,-18,142.14,ctb0631-PC-67,0,961,3932,1,0,0,1,0,0,0,0,0,1,31.42775901336768,40.73417123230985,27.838069754322483,30,4,204,6,49,17,5,304,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.250459010765894,-24.680448863192357]}"
00000000000000001671_0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,1,0,1,25.450396,46.890263,55.20095,49.080395,29.290104,3.0774403,0,0,2,0,0,23,11,1976,97,26,108.3,25.45,2.98,198,74,46,5.42,45,25,142.14,ctb0631-Perfil-85,-1,894,6008,1,0,0,1,0,0,0,0,0,1,50.3648802031492,17.99880759610693,31.636312200743866,25,1,162,-2,50,6,2,364,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.08048861044678,-25.4503948932112]}"
00000000000000001795_0,0,1,0,0,1,0,0,17,0,0,0,0,0,0,0,0,3,0,15.500115,35.111694,44.701378,42.766712,28.920782,8.428184,0,0,3,1,0,50,2,1976,131,7,3.48,8.26,0.01,103,70,55,0.82,0,-23,12.57,ctb0642-Perfil-73,29,1081,2843,1,0,0,0,0,0,1,0,0,0,21.132689850437703,63.16960790887216,15.697702240690143,14,-8,164,-8,52,77,31,167,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.76676946754113,-15.500115817132905]}"
0000000000000000179f_0,0,0,1,0,0,0,0,14,0,1,0,0,0,0,0,1,3,0,14.850095,35.137558,45.360287,43.91665,30.241467,9.573043,0,0,27,0,0,1,5,1976,139,4,82.73,30.61,12.41,110,33,68,12.15,19,16,137.89,ctb0642-Perfil-84,0,450,2892,0,1,0,0,1,0,0,0,0,0,9.832894548037402,82.15277882123625,8.014326630726346,10,2,237,0,56,5,2,115,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.91670286274253,-14.85009487754402]}"
00000000000000001aab_0,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,3,0,3.7000258,-27.994116,-50.837112,-61.25007,-54.603825,-34.363274,0,0,2,0,0,1,6,1976,131,7,10.34,34.5356,0.306064,130,70,41,0.726616,-48,-9,45.90828,ctb0673-21-EXTRA,-1,120,4674,0,1,1,0,0,0,0,0,0,0,23.131120978645903,59.71680140814202,17.15207761321208,11,0,152,2,52,5,1,149,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.25005559594235,3.7000259079956894]}"
00000000000000001ad5_0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,3.8501344,-27.737604,-50.545437,-60.999977,-54.464973,-34.365173,0,0,8,1,0,3,14,1976,132,7,0.94,3.1396,0.027824,138,103,73,0.066056,-20,18,4.17348,ctb0673-62-EXTRA,0,104,1530,0,1,1,0,0,0,0,0,0,0,10.804741727034921,79.98400136050762,9.211256912457467,11,0,167,0,51,1,0,129,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.99996462084347,3.8501343919720616]}"
00000000000000001ad9_0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,3.5332088,-28.00189,-50.692383,-60.98327,-54.289265,-34.083874,0,0,39,1,0,0,7,1976,132,4,25.680801,85.77,0.76,167,61,71,1.8,-63,-2,114.0108,ctb0673-66-EXTRA,0,96,866,0,1,1,0,0,0,0,0,0,0,6.815851390878744,87.84685537438087,5.337293234740389,10,0,177,0,52,0,0,135,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.98325595655885,3.533208759734695]}"
00000000000000001ada_0,1,1,0,0,0,1,0,10,0,0,0,0,0,0,0,1,0,0,3.24997,-28.440899,-51.166653,-61.36676,-54.475166,-34.03529,0,0,31,0,0,2,7,1976,130,6,12.22,24.9288,0.04277,149,66,44,0.656604,-31,0,37.848175,ctb0673-67-EXTRA,1,93,1465,0,1,1,0,0,0,0,0,0,0,6.1989983059300435,88.983539886437,4.817461807632943,10,-2,163,0,51,7,2,142,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.366746751349474,3.24996995065181]}"
00000000000000002067_0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,8.166629,27.967985,39.5624,41.13333,31.247925,13.908983,0,0,3,0,0,5,2,1976,133,4,9.59,5.85,1.25,198,91,115,1.6,28,57,18.28,ctb0767-45,0,340,1856,0,0,0,0,0,0,0,0,0,0,21.54595203842733,46.621763157168196,31.83228480440447,6,0,198,0,60,1,0,126,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.13336278642661,-8.166629163694779]}"
00000000000000000ecd_0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,0,0,5,1,24.645414,47.303497,56.661526,51.253334,31.570206,4.8764257,0,0,1,0,0,5,1,1976,109,23,108.3,25.45,2.98,150,54,39,5.42,-32,-20,142.14,ctb0064-5725,0,620,4397,1,0,0,1,0,0,0,0,1,0,33.815734554105106,33.94273270117134,32.24153274472354,22,4,170,1,51,16,5,232,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.25342345120349,-24.645414567111697]}"
00000000000000000efa_0,0,0,1,0,0,1,0,41,0,0,0,0,0,0,0,0,3,0,14.807784,34.63444,44.549603,42.99983,29.47386,9.142767,0,0,3,0,0,8,1,1976,143,5,42.11,13.1,5.05,116,41,67,3.9,-17,-15,64.15,ctb0064-7190,5,551,5008,0,1,0,0,1,0,0,0,0,0,19.08124770363376,67.44887465659693,13.469877639769312,10,-2,195,3,58,16,6,94,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.99988228377015,-14.80778422766199]}"
0000000000000000140c_0,0,1,0,0,0,1,0,14,0,0,0,0,0,0,0,0,3,1,11.266625,28.727362,37.912617,37.383305,26.442097,9.331782,0,0,9,0,0,3,14,1976,89,7,12.54,25.59,0.13,122,80,32,1.52,-61,-21,39.79,ctb0607-PERFIL-19,-2,19,1702,0,1,0,0,1,0,0,0,0,0,28.368728511294012,56.503647998818195,15.127623489887798,14,-7,125,0,50,20,8,280,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.38334563286966,-11.266625377662834]}"
00000000000000001411_0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,8,1,11.283334,28.885925,38.16492,37.666542,26.677385,9.461579,0,0,5,0,0,5,4,1976,135,8,63.07,14.82,2.98,130,87,44,3.03,-21,-9,83.9,ctb0607-PERFIL-23,0,134,2584,0,1,0,0,1,0,0,0,0,0,19.455309881388384,65.86164950752703,14.68304061108458,12,-2,155,0,54,8,2,163,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.66658444195255,-11.283334041947459]}"
0000000000000000142b_0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,7,1,10.750004,28.045082,37.24787,36.916542,26.303318,9.538861,0,0,10,0,0,7,11,1976,133,17,79.71,18.73,2.98,100,131,43,3.28,-8,-18,104.7,ctb0607-PERFIL-50,4,44,4241,0,1,0,0,1,0,0,0,0,0,32.553962728038016,48.99618960569781,18.449847666264187,14,-14,153,-15,52,36,15,187,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.91658101124116,-10.7500042577657]}"
0000000000000000142c_0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,1,10.733295,28.056217,37.282513,36.966667,26.354969,9.578759,0,0,10,0,0,2,19,1976,118,21,63.07,14.82,2.98,148,98,47,3.03,-2,34,83.9,ctb0607-PERFIL-51,0,0,6063,0,1,0,0,1,0,0,0,0,0,35.66463389756473,39.89163209606429,24.443734006370985,20,0,139,0,53,1,0,344,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.96670700409503,-10.733295593481074]}"
00000000000000001758_0,0,0,0,0,0,0,0,71,1,0,0,0,0,0,0,0,2,1,15.766646,34.74724,43.83287,41.60007,27.780931,7.6049056,0,0,2,0,0,3,0,1976,124,8,58.14,11.92,2.98,144,58,34,2.79,6,6,75.82,ctb0642-Perfil-1,1,880,5595,1,0,0,0,0,0,1,0,0,0,31.61853986246043,57.37002072755209,11.011439409987483,14,2,151,0,52,8,2,170,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.60012740805511,-15.766645961931168]}"
00000000000000001761_0,0,1,1,0,0,1,0,46,0,0,0,0,0,0,0,0,1,0,14.583295,34.560013,44.63621,43.23321,29.789017,9.454795,0,0,6,0,0,2,2,1976,137,4,25.1399,8.72297,3.27638,118,38,59,2.9703,10,18,40.1095,ctb0642-Perfil-20,0,493,5133,0,1,0,0,1,0,0,0,0,0,19.153148105070546,67.86260860050011,12.984243294429355,10,0,176,0,59,1,0,97,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.2332645945844,-14.58329523816052]}"
