system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,latitude,lavouras,longitude,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mapbiomas_v001_1984,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
00000000000000000167,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,5,1,0,0,3,0,0,6,5,1986,0,101,13,140.0,0,32.9,2.98,192,120,23,7.0,8,-14,182.88,ctb0572-E.208,4,643,7426,-1,0,21,0,22700,0,14520,1,0,0,1,0,0,0,0,1,33.26361181935506,33.93802783978719,32.798360340857755,54,0,21,0,24,20,0,132,0,-2,50,0,50,-1,0,21,295,0,1986,"{""type"":""Point"",""coordinates"":[-49.32007002478133,-27.70013640355321]}"
00000000000000000067,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,3,9,1986,0,102,11,141.1,0,33.16,2.98,211,123,24,3.41,14,-25,180.64,ctb0572-E.195,15,123,6534,0,0,21,0,21379,0,14169,1,0,0,1,0,0,0,1,0,42.41489078608042,31.88608125359008,25.699027960329506,75,0,21,1,35,11,0,124,0,16,48,0,57,0,0,19,479,0,1986,"{""type"":""Point"",""coordinates"":[-48.9699949192774,-26.37988130454789]}"
00000000000000000068,0,1,0,0,0,0,0,27,0,0,0,0,1,0,0,3,1,1,0,0,2,0,0,2,4,1986,0,102,8,141.1,0,33.16,2.98,225,105,27,3.41,-19,-17,180.64,ctb0572-E.201,-14,182,2314,1,0,21,0,21700,0,14269,1,0,0,1,0,0,0,1,0,40.28709855321382,29.328487153755077,30.384414293031103,71,0,21,5,31,-12,0,125,0,-7,50,0,56,1,0,19,437,1,1986,"{""type"":""Point"",""coordinates"":[-49.06997688309776,-26.700040301084254]}"
0000000000000000006c,0,1,0,0,0,0,0,23,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,2,1,1986,0,103,19,141.1,0,33.16,2.98,214,90,25,3.41,-17,-32,180.64,ctb0572-E.234**,10,95,3726,7,0,21,0,21130,0,13899,1,0,0,1,0,0,0,1,0,40.253876081146494,34.835418334266954,24.910705584586545,98,0,21,9,32,16,0,128,0,8,47,0,69,3,0,23,529,0,1986,"{""type"":""Point"",""coordinates"":[-48.699960677682824,-26.13006016802858]}"
000000000000000000de,0,1,0,0,0,0,0,37,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,5,1986,0,101,9,141.1,0,33.16,2.98,219,131,23,3.41,35,-18,180.64,ctb0572-E.194,14,95,3366,-1,0,21,0,21449,0,14179,1,0,0,1,0,0,0,1,0,40.91446205911996,31.008450703408492,28.07708723747155,65,0,21,0,31,18,0,122,0,0,48,0,63,-1,0,24,397,0,1986,"{""type"":""Point"",""coordinates"":[-48.97996546923291,-26.44995161850174]}"
000000000000000000df,0,1,0,0,0,0,0,19,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,3,1,1986,0,98,9,141.1,0,33.16,2.98,205,130,28,3.41,3,-31,180.64,ctb0572-E.210,-22,340,3021,1,0,21,0,22180,0,14279,1,0,0,1,0,0,0,1,0,41.007397413895575,16.31901718328731,42.67358540281712,60,0,21,3,27,-27,0,130,0,-4,49,0,109,0,0,38,411,0,1986,"{""type"":""Point"",""coordinates"":[-49.07994743305327,-27.180009020275058]}"
000000000000000000e0,0,1,0,0,0,0,0,21,0,0,0,0,1,0,0,0,5,1,0,0,3,0,0,5,7,1986,0,99,11,141.1,0,33.16,2.98,217,94,28,3.41,20,-14,180.64,ctb0572-E.212,3,50,3250,2,0,21,0,21970,0,13850,1,0,0,1,0,0,0,1,0,26.320921565539567,50.33580652075541,23.343271913705024,60,0,21,6,30,-18,0,116,0,-9,49,0,56,2,0,21,373,0,1986,"{""type"":""Point"",""coordinates"":[-48.6501079279053,-26.970074542678827]}"
000000000000000000e8,0,1,0,0,0,0,0,20,0,0,0,0,1,0,0,4,3,1,0,0,3,0,0,5,7,1986,0,103,6,141.1,0,33.16,2.98,213,111,27,3.41,-1,-23,180.64,ctb0572-F.025,-2,87,6305,0,0,21,0,21700,0,14469,1,0,0,1,0,0,0,1,0,32.363363547021805,41.8252395170569,25.811396935921294,65,0,21,0,28,-13,0,131,0,-5,50,0,33,0,0,14,391,0,1986,"{""type"":""Point"",""coordinates"":[-49.269945269839546,-26.700040301084258]}"
000000000000000000ea,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,1,2,1,0,0,2,0,0,4,4,1986,0,106,6,141.1,0,33.16,2.98,177,111,37,3.41,17,-15,180.64,ctb0572-F.041,-13,181,5214,0,0,21,0,22569,0,13919,1,0,0,1,0,0,0,1,0,33.79474443341376,41.84049101664897,24.36476454993727,52,0,21,0,22,-1,0,154,0,-7,49,0,37,1,0,14,280,0,1986,"{""type"":""Point"",""coordinates"":[-48.71990623669489,-27.56997078470207]}"
00000000000000000113,0,1,0,0,0,0,0,16,0,0,0,0,1,0,0,1,3,1,0,0,3,0,0,3,2,1986,0,99,8,141.1,0,33.16,2.98,235,117,31,3.41,-26,-22,180.64,ctb0572-E.109,-11,80,2269,2,0,21,0,21819,0,14369,1,0,0,1,0,0,0,1,0,29.89438556287423,42.79700994928873,27.308604487837034,82,0,21,8,33,-14,0,116,0,-14,50,0,51,1,0,18,417,0,1986,"{""type"":""Point"",""coordinates"":[-49.16995884691812,-26.81996782391668]}"
0000000000000000011e,0,1,0,0,0,0,0,24,0,0,0,0,1,0,0,1,4,1,0,0,2,0,0,3,3,1986,0,104,6,141.1,0,33.16,2.98,213,124,21,3.41,-17,-34,180.64,ctb0572-E.220*,32,290,2304,2,0,21,0,22849,0,13850,1,0,0,1,0,0,0,1,0,19.49357912677198,65.45730027424379,15.049120598984231,60,0,21,1,25,-16,0,126,0,3,50,0,104,2,0,39,340,0,1986,"{""type"":""Point"",""coordinates"":[-48.650107927905296,-27.849975576252145]}"
00000000000000000163,0,1,0,0,0,0,0,23,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,7,5,1986,0,103,6,141.1,0,33.16,2.98,192,116,23,3.41,-40,-29,180.64,ctb0572-E.107,-5,371,2443,2,0,21,0,22550,0,13980,1,0,0,1,0,0,0,1,0,35.6358869714382,37.84641621449312,26.517696814068685,58,0,21,2,27,-12,0,143,0,16,49,0,37,0,0,14,365,0,1986,"{""type"":""Point"",""coordinates"":[-48.78000154159217,-27.55002522569]}"
0000000000000000016b,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,3,1,0,0,3,0,0,3,4,1986,0,121,14,141.1,0,33.16,2.98,110,75,29,3.41,-24,-32,180.64,ctb0832-176,12,207,5609,2,0,21,0,17383,0,7283,1,0,0,1,0,0,0,1,0,27.690496195064036,52.840540462661046,19.468963342274918,47,0,21,1,21,-11,0,149,0,19,56,0,83,0,0,26,250,0,1986,"{""type"":""Point"",""coordinates"":[-42.083332497729266,-22.383278212365422]}"
0000000000000000037a,0,1,0,0,0,0,0,37,0,0,0,0,1,0,0,1,1,1,0,0,4,0,0,10,1,1996,0,111,7,140.0,0,32.9,2.98,131,64,44,7.0,-40,-31,182.88,ctb0064-14558,-22,611,3562,0,0,31,0,17364,0,8602,1,0,0,1,0,0,0,1,0,30.786963823733625,56.954849874986515,12.258186301279864,47,0,31,0,19,-4,0,147,0,11,51,0,67,0,0,24,230,0,1996,"{""type"":""Point"",""coordinates"":[-43.40250849427964,-22.36414420974509]}"
00000000000000000587,0,1,0,0,0,0,0,46,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,4,1,1996,0,109,16,140.0,0,32.9,2.98,109,72,28,7.0,12,-31,182.88,ctb0796-24,-22,759,3762,0,0,31,0,17445,0,8624,1,0,0,1,0,0,0,0,1,29.51163328773912,54.32522968785067,16.163137024410204,56,0,31,0,19,28,0,127,0,4,50,0,105,0,0,38,285,0,1996,"{""type"":""Point"",""coordinates"":[-43.424607799100514,-22.445799268235785]}"
00000000000000000588,0,1,0,0,0,0,0,35,0,0,0,0,1,0,0,1,3,1,0,0,2,0,0,8,1,1996,0,106,15,140.0,0,32.9,2.98,141,90,26,7.0,-39,-29,182.88,ctb0796-26,9,1144,7250,0,0,31,0,17427,0,8552,1,0,0,1,0,0,0,0,1,29.72769111670465,51.53321572400444,18.739093159290903,57,0,31,0,27,-5,0,144,0,31,48,0,67,0,0,16,350,0,1996,"{""type"":""Point"",""coordinates"":[-43.3521117341736,-22.427204816842917]}"
00000000000000000b8f,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,11,1,0,0,2,0,0,7,2,1997,0,104,10,58.28,0,11.95,2.98,199,117,24,2.8,-23,-32,76.0,ctb0793-PERFIL-16,-14,463,2566,0,0,32,0,24160,0,16777,1,0,0,1,0,0,0,1,0,42.64083453906218,17.678892273166884,39.68027318777093,45,0,32,0,22,0,0,136,0,11,52,0,90,0,0,19,320,0,1997,"{""type"":""Point"",""coordinates"":[-51.5770886139935,-29.160795217428362]}"
00000000000000000b8d,0,1,0,0,0,0,0,15,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,5,0,1997,0,97,34,78.82,0,18.52,2.98,184,111,25,3.78,4,-10,104.1,ctb0628-Videira-03,-6,929,2568,0,0,32,0,21920,0,16440,1,0,0,1,0,0,0,0,1,56.74494428032435,9.36791875733174,33.88713696234391,61,0,32,0,27,-20,0,142,0,-7,50,0,56,0,0,22,301,1,1997,"{""type"":""Point"",""coordinates"":[-51.24021690670882,-26.920217333800256]}"
00000000000000000f5b,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,10,1,0,0,1,0,0,5,1,1997,0,100,13,108.0,0,19.0,11.9,183,121,23,3.8,21,-21,142.7,ctb0793-PERFIL-20,-12,578,5207,0,0,32,0,24145,0,16771,1,0,0,1,0,0,0,0,1,42.64407298277709,17.58570758995373,39.77021942726917,53,0,32,0,27,11,0,142,0,-4,53,0,47,0,0,17,385,0,1997,"{""type"":""Point"",""coordinates"":[-51.57169756081988,-29.145973165526705]}"
00000000000000000ba3,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,1,11,1,0,0,1,0,0,10,3,1997,0,114,18,74.1,0,19.6,8.2,159,67,28,4.6,35,40,106.4,ctb0632-S-J-do-O-02,-2,255,3514,0,0,32,0,22102,0,18844,1,0,0,1,0,0,0,1,0,45.339874053975535,15.597554172117837,39.062571773906626,58,0,32,0,25,0,0,146,0,-3,51,0,10,0,0,2,297,4,1997,"{""type"":""Point"",""coordinates"":[-53.644109366419386,-27.102398366439832]}"
00000000000000000f0a,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,14,1,0,0,0,0,0,16,2,1997,0,110,26,74.1,0,19.6,8.2,156,91,29,4.6,46,12,106.4,ctb0632-S-J-do-O-04,-8,308,4423,0,0,32,0,22068,0,18828,1,0,0,1,0,0,0,1,0,45.53836796996462,12.945420893540518,41.51621113649486,57,0,32,0,26,2,0,148,0,-4,51,0,20,0,0,8,314,1,1997,"{""type"":""Point"",""coordinates"":[-53.628208212062795,-27.06817030675358]}"
00000000000000000b8e,0,1,0,0,0,0,0,12,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,7,0,1997,0,94,35,108.3,0,25.45,2.98,180,81,23,5.42,-42,-27,142.14,ctb0628-Videira-05,6,888,3450,0,0,32,0,21935,0,16453,1,0,0,1,0,0,0,0,1,54.86774489888481,6.373333894864161,38.75892120625103,60,0,32,0,29,4,0,147,0,16,49,0,32,0,0,12,322,0,1997,"{""type"":""Point"",""coordinates"":[-51.253692310092326,-26.93585094209363]}"
00000000000000000f5a,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,13,1,0,0,0,0,0,6,0,1997,0,106,11,108.3,0,25.45,2.98,202,111,20,5.42,13,10,142.14,ctb0793-PERFIL-17,21,388,6615,0,0,32,0,24169,0,16797,1,0,0,1,0,0,0,1,0,40.935646895380515,18.34933046500178,40.71502263961769,46,0,32,0,23,-1,0,124,0,-2,53,0,58,0,0,22,329,10,1997,"{""type"":""Point"",""coordinates"":[-51.59783681119518,-29.169691124029985]}"
000000000000000006be,0,1,0,0,0,0,0,39,0,0,0,0,1,0,0,0,2,1,0,0,4,0,0,9,0,1997,0,110,7,140.0,0,32.9,2.98,132,62,38,7.0,-29,-28,182.88,ctb0796-40,4,633,266,0,0,32,0,17363,0,8601,1,0,0,1,0,0,0,1,0,31.300083909362154,55.955713533067765,12.74420255757009,47,0,32,0,19,8,0,166,0,15,51,0,51,0,0,14,232,0,1997,"{""type"":""Point"",""coordinates"":[-43.40169693788791,-22.36306510729015]}"
00000000000000000ddd,0,1,0,0,0,0,0,33,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,6,0,1997,0,108,17,140.0,0,32.9,2.98,108,72,25,7.0,-6,-26,182.88,ctb0064-14633,-15,801,3616,0,0,32,0,17475,0,8622,1,0,0,1,0,0,0,0,1,27.354519123081033,54.69789042545816,17.94759045146081,58,0,32,0,23,-33,0,136,0,-2,51,0,99,0,0,39,342,1,1997,"{""type"":""Point"",""coordinates"":[-43.422989145418114,-22.47598292326656]}"
00000000000000000f1d,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,3,2,1997,0,108,9,140.0,0,32.9,2.98,134,95,40,7.0,26,-16,182.88,ctb0796-38,-16,691,4975,-2,0,32,0,17399,0,8563,1,0,0,1,0,0,0,1,0,28.94895264962453,54.329734158383616,16.721313191991854,53,0,32,-3,21,24,0,148,0,-11,50,0,89,-2,0,33,324,1,1997,"{""type"":""Point"",""coordinates"":[-43.36396848387471,-22.399446912785216]}"
000000000000000005d2,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,1,4,1,0,0,1,0,0,4,2,1997,0,105,5,141.1,0,33.16,2.98,185,97,21,3.41,0,-26,180.64,ctb0615-Orleans-01,-10,399,1521,0,0,32,0,23245,0,14556,1,0,0,1,0,0,0,1,0,43.3686541386416,9.427373896220558,47.20397196513784,53,0,32,0,19,14,0,148,0,5,49,0,50,0,0,18,272,0,1997,"{""type"":""Point"",""coordinates"":[-49.356179825112136,-28.245323934751706]}"
00000000000000000ba2,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,3,2,1997,0,110,5,141.1,0,33.16,2.98,183,80,47,3.41,16,-6,180.64,ctb0615-Orleans-04,6,294,4656,1,0,32,0,23255,0,14546,1,0,0,1,0,0,0,1,0,33.689999892320834,21.285357347668768,45.0246427600104,50,0,32,4,18,3,0,183,0,0,49,0,20,1,0,7,252,0,1997,"{""type"":""Point"",""coordinates"":[-49.346209275156625,-28.255294484707218]}"
00000000000000000f05,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,2,4,1,0,0,4,0,0,8,5,1997,0,99,8,141.1,0,33.16,2.98,202,116,25,3.41,6,-30,180.64,ctb0626-Pomerode-04,37,134,3423,0,0,32,0,21800,0,14343,1,0,0,1,0,0,0,1,0,29.44949305805785,39.69565462445639,30.854852317485758,75,0,32,0,30,13,0,134,0,-5,49,0,113,0,0,43,424,0,1997,"{""type"":""Point"",""coordinates"":[-49.14328004531536,-26.800561816132078]}"
00000000000000000f4e,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,2,1,1997,0,113,5,141.1,0,33.16,2.98,169,85,28,3.41,-35,16,180.64,ctb0615-Orleans-25,0,261,2778,0,0,32,0,23259,0,14522,1,0,0,1,0,0,0,1,0,29.088304501221856,33.16283948685791,37.74885601192023,46,0,32,1,18,-6,0,156,0,0,50,0,18,0,0,6,238,3,1997,"{""type"":""Point"",""coordinates"":[-49.32276332181761,-28.259338889362688]}"
00000000000000000f4f,0,1,0,0,0,0,0,24,0,0,0,0,1,0,0,1,4,1,0,0,1,0,0,3,4,1997,0,102,7,141.1,0,33.16,2.98,184,118,22,3.41,-11,-16,180.64,ctb0626-Pomerode-01,-23,224,4211,0,0,32,0,21790,0,14328,1,0,0,1,0,0,0,1,0,26.03640710800365,47.12576866132426,26.83782423067209,71,0,32,0,32,9,0,124,0,7,50,0,61,0,0,26,429,0,1997,"{""type"":""Point"",""coordinates"":[-49.12845799341371,-26.790858812239783]}"
00000000000000000f50,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,2,2,1,0,0,1,0,0,5,4,1997,0,103,7,141.1,0,33.16,2.98,183,118,25,3.41,-1,-29,180.64,ctb0626-Pomerode-05,-18,142,2362,0,0,32,0,21789,0,14331,1,0,0,1,0,0,0,1,0,25.7637717091807,49.458751157890525,24.77747713292878,63,0,32,0,32,2,0,116,0,-2,50,0,51,0,0,19,397,0,1997,"{""type"":""Point"",""coordinates"":[-49.131690841677454,-26.789512163721643]}"
00000000000000000f51,0,1,0,0,0,0,0,16,0,0,0,0,1,0,0,2,2,1,0,0,4,0,0,5,2,1997,0,102,7,141.1,0,33.16,2.98,184,125,21,3.41,-17,-34,180.64,ctb0626-Pomerode-06,-24,386,3208,0,0,32,0,21796,0,14323,1,0,0,1,0,0,0,1,0,29.83321456045735,41.391904846435565,28.77488059310708,80,0,32,0,35,1,0,134,0,5,49,0,74,0,0,28,499,0,1997,"{""type"":""Point"",""coordinates"":[-49.12387849663182,-26.796249865413397]}"
00000000000000000f52,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,4,2,1997,0,100,6,141.1,0,33.16,2.98,187,117,25,3.41,16,-19,180.64,ctb0626-Pomerode-08,-18,185,2544,0,0,32,0,21773,0,14337,1,0,0,1,0,0,0,1,0,29.6086149414569,47.001486157069145,23.389898901473952,55,0,32,0,31,-9,0,125,0,-4,49,0,67,0,0,24,368,0,1997,"{""type"":""Point"",""coordinates"":[-49.137353900015334,-26.77334346330185]}"
00000000000000001046,0,1,0,0,0,0,0,23,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,2,0,2000,0,89,21,64.63,0,15.19,2.98,197,95,31,3.1,-31,-33,85.89,ctb0643-Perfil-22,-27,1355,43961,0,0,35,0,20388,0,14204,1,0,0,1,0,0,0,0,1,53.13070118870653,16.45478582056958,30.414512990723892,127,0,35,0,35,-42,0,132,0,-2,50,0,159,0,0,59,595,0,2000,"{""type"":""Point"",""coordinates"":[-49.004222978963654,-25.388948654743775]}"
0000000000000000104c,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,3,0,2000,0,88,21,64.63,0,15.19,2.98,196,100,29,3.1,-32,-33,85.89,ctb0643-Perfil-21,-22,1374,34033,0,0,35,0,20388,0,14203,1,0,0,1,0,0,0,0,1,54.06829290953898,15.83111458573202,30.10059250472899,126,0,35,0,36,-46,0,141,0,-1,50,0,153,0,0,60,605,0,2000,"{""type"":""Point"",""coordinates"":[-49.00314387650871,-25.388948654743775]}"
0000000000000000104b,0,1,0,0,0,1,0,41,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,2000,0,119,6,43.49,0,15.42,4.26,150,31,32,5.33,-41,-25,68.5,ctb0605-EX-33,6,1033,3600,0,0,35,0,15957,0,9757,1,0,0,0,0,0,0,0,0,44.99992630032988,40.43372339156731,14.56635030810281,62,0,35,0,25,5,0,146,0,8,51,0,28,0,0,9,226,0,2000,"{""type"":""Point"",""coordinates"":[-44.55783036352009,-20.95765009636613]}"
00000000000000001091,0,1,0,0,0,1,0,29,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,0,2000,0,111,38,44.16,0,16.07,3.21,177,67,24,4.15,22,-12,67.57,ctb0064-5689,-1,731,7165,0,0,35,0,19656,0,15668,1,0,0,1,0,0,0,1,0,35.373077307419024,30.15892117413407,34.4680015184469,58,0,35,0,20,2,0,131,0,0,51,0,7,0,0,2,260,0,2000,"{""type"":""Point"",""coordinates"":[-50.46838664626682,-24.65619349683312]}"
00000000000000001239,0,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0,12,1,0,0,1,0,0,12,3,2009,0,108,10,58.28,0,11.95,2.98,164,99,29,2.8,-7,-33,76.0,ctb0003-sm-dnos-101,9,352,3067,-3,0,44,0,24653,0,19010,1,0,0,1,0,0,0,1,0,14.297251272728975,65.44316179674895,20.259586930522076,52,0,44,-3,25,20,0,162,0,23,53,0,58,-1,0,23,289,0,2009,"{""type"":""Point"",""coordinates"":[-53.81038924470238,-29.653432242712018]}"
00000000000000001248,0,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0,10,1,0,0,2,0,0,12,0,2009,0,109,9,58.28,0,11.95,2.98,162,98,23,2.8,32,-16,76.0,ctb0003-sm-dnos-118,22,248,6623,-1,0,44,0,24648,0,19013,1,0,0,1,0,0,0,1,0,11.31453526818367,71.87192004000813,16.813544691808175,50,0,44,-1,25,16,0,146,0,-14,53,0,82,-1,0,29,291,0,2009,"{""type"":""Point"",""coordinates"":[-53.81388963902934,-29.648041189538397]}"
00000000000000001249,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,10,1,2009,0,108,15,58.28,0,11.95,2.98,165,103,24,2.8,-12,-27,76.0,ctb0003-sm-dnos-144,-28,365,5462,-2,0,44,0,24636,0,18988,1,0,0,1,0,0,0,1,0,23.83599746997335,32.83661638243031,43.32738614759634,46,0,44,-3,24,-7,0,147,0,2,53,0,76,-1,0,30,306,0,2009,"{""type"":""Point"",""coordinates"":[-53.78855748594471,-29.63699153712795]}"
0000000000000000124a,0,1,0,0,0,1,0,14,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,2,2009,0,109,16,58.28,0,11.95,2.98,167,101,29,2.8,1,-34,76.0,ctb0003-sm-dnos-150,-28,357,1326,-1,0,44,0,24637,0,18976,1,0,0,1,0,0,0,1,0,14.621354544215876,39.132314363043946,46.24633109274017,52,0,44,-2,25,2,0,161,0,13,53,0,69,0,0,30,254,0,2009,"{""type"":""Point"",""coordinates"":[-53.7767007362436,-29.637531088355423]}"
0000000000000000124b,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,13,1,0,0,1,0,0,9,3,2009,0,109,12,58.28,0,11.95,2.98,168,112,23,2.8,40,6,76.0,ctb0003-sm-dnos-160,-14,226,5332,-1,0,44,0,24639,0,18995,1,0,0,1,0,0,0,1,0,16.466870219906244,64.08844213883494,19.444687641258824,52,0,44,-1,23,4,0,145,0,-1,52,0,51,0,0,17,264,7,2009,"{""type"":""Point"",""coordinates"":[-53.79583473886393,-29.639149742037823]}"
0000000000000000124e,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,15,1,0,0,1,0,0,9,1,2009,0,108,10,58.28,0,11.95,2.98,166,109,30,2.8,18,-21,76.0,ctb0003-sm-dnos-247,-35,236,4895,0,0,44,0,24635,0,19005,1,0,0,1,0,0,0,1,0,16.298896875462095,55.543329200751124,28.157773923786785,52,0,44,0,24,0,0,149,0,-11,53,0,107,0,0,40,279,1,2009,"{""type"":""Point"",""coordinates"":[-53.80553774275623,-29.635644888609814]}"
00000000000000001250,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,14,1,0,0,1,0,0,11,1,2009,0,107,15,58.28,0,11.95,2.98,164,109,26,2.8,10,-32,76.0,ctb0003-sm-dnos-283,-18,418,4222,0,0,44,0,24622,0,19007,1,0,0,1,0,0,0,1,0,26.742402826921165,24.222933609531022,49.0346635635478,47,0,44,0,24,5,0,161,0,12,53,0,51,0,0,19,333,0,2009,"{""type"":""Point"",""coordinates"":[-53.80769148856505,-29.622169485226298]}"
00000000000000001251,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,1,10,1,0,0,1,0,0,10,3,2009,0,108,15,58.28,0,11.95,2.98,167,116,25,2.8,-22,-12,76.0,ctb0003-sm-dnos-284,8,392,3561,0,0,44,0,24620,0,19010,1,0,0,1,0,0,0,1,0,26.13530670558569,22.94102135521258,50.92367193920173,50,0,44,0,25,-6,0,156,0,7,53,0,35,0,0,12,329,0,2009,"{""type"":""Point"",""coordinates"":[-53.810389244702385,-29.620015739417482]}"
00000000000000001252,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,17,1,0,0,1,0,0,11,1,2009,0,107,12,58.28,0,11.95,2.98,167,107,28,2.8,-24,-34,76.0,ctb0003-sm-dnos-287,6,320,3848,0,0,44,0,24625,0,19011,1,0,0,1,0,0,0,1,0,16.193397857730993,53.454800213611286,30.351801928657725,50,0,44,0,24,-26,0,161,0,2,54,0,81,0,0,29,239,0,2009,"{""type"":""Point"",""coordinates"":[-53.81146388805625,-29.625941884717506]}"
00000000000000001253,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,13,1,0,0,1,0,0,7,2,2009,0,108,12,58.28,0,11.95,2.98,168,100,24,2.8,-48,-29,76.0,ctb0003-sm-dnos-288,-4,321,4152,0,0,44,0,24643,0,18993,1,0,0,1,0,0,0,1,0,21.148643039560724,48.856054435474064,29.99530252496521,50,0,44,0,23,-15,0,147,0,16,53,0,68,0,0,21,283,0,2009,"{""type"":""Point"",""coordinates"":[-53.79340898789086,-29.643189687592244]}"
00000000000000001256,0,1,0,0,0,1,0,14,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,9,1,2009,0,106,16,58.28,0,11.95,2.98,164,108,28,2.8,-5,-2,76.0,ctb0003-sm-dnos-298,-7,365,3920,0,0,44,0,24633,0,18978,1,0,0,1,0,0,0,1,0,18.379065821380287,27.23611086962562,54.38482330899409,52,0,44,-2,24,-24,0,145,0,-16,52,0,81,0,0,27,364,3,2009,"{""type"":""Point"",""coordinates"":[-53.778319389926,-29.633491142801]}"
00000000000000001257,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,10,1,2009,0,107,16,58.28,0,11.95,2.98,164,102,30,2.8,40,-28,76.0,ctb0003-sm-dnos-299,-16,312,1665,-1,0,44,0,24634,0,18976,1,0,0,1,0,0,0,1,0,26.780606225592418,25.645521774674606,47.57387199973297,45,0,44,-1,24,17,0,168,0,-4,52,0,73,0,0,27,315,0,2009,"{""type"":""Point"",""coordinates"":[-53.77616118501613,-29.63429824009167]}"
00000000000000001258,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,10,1,2009,0,109,15,58.28,0,11.95,2.98,169,102,29,2.8,30,-7,76.0,ctb0003-sm-dnos-300,-20,242,1881,0,0,44,0,24640,0,18979,1,0,0,1,0,0,0,1,0,13.102482621407855,67.6747642002794,19.22275317831275,51,0,44,-1,26,0,0,156,0,-5,53,0,54,0,0,21,261,2,2009,"{""type"":""Point"",""coordinates"":[-53.779666038444134,-29.640228844492754]}"
