system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mapbiomas_v001_1984,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
10_00000000000000000e99_0,0,1,0,0,0,0,0,30,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,4,2,1995,30,119,6,140.0,0,32.9,2.98,118,43,59,7.0,-37,-25,182.88,ctb0064-14544,-3,623,1101,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.162938723267786,63.980529997422096,11.85653127931011,42,0,0,0,17,9,0,189,30,1,51,0,31,0,0,10,199,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.43942795228983,-22.393787307466106]}"
10_00000000000000000e9a_0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,4,3,1995,30,113,6,140.0,0,32.9,2.98,120,60,39,7.0,21,-11,182.88,ctb0064-14545,6,606,3485,0,0,0,0,0,1,0,0,1,0,0,0,1,0,27.00287058240295,59.58041907679134,13.416710340805727,47,0,0,0,18,8,0,177,1,-21,51,0,58,0,0,15,234,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.45775358408587,-22.414538390529266]}"
10_00000000000000000e9b_0,0,1,0,0,0,0,0,32,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,5,2,1995,30,115,6,140.0,0,32.9,2.98,123,50,45,7.0,26,25,182.88,ctb0064-14546,2,591,5236,0,0,0,0,0,1,0,0,1,0,0,0,1,0,27.379183249128914,59.35377772220895,13.267039028662117,45,0,0,1,18,0,0,174,30,0,51,0,10,0,0,3,222,1,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.46206549744964,-22.400255177511767]}"
10_00000000000000000e9d_0,0,1,0,0,0,0,0,41,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,6,0,1995,30,109,7,140.0,0,32.9,2.98,135,90,55,7.0,-27,-33,182.88,ctb0064-14549,17,679,3430,0,0,0,0,0,1,0,0,1,0,0,0,1,0,26.579671731739207,57.07025638521274,16.350071883048052,49,0,0,0,21,-13,0,198,30,20,50,0,65,0,0,24,310,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.371515316810395,-22.396482253318467]}"
10_00000000000000000e9e_0,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,4,3,1995,30,112,6,140.0,0,32.9,2.98,131,67,45,7.0,-16,-35,182.88,ctb0064-14550,36,720,4263,0,0,0,0,0,1,0,0,1,0,0,0,0,1,32.23950525355212,53.88750966659271,13.872985079855177,48,0,0,0,20,-21,0,177,5,2,51,0,119,0,0,47,228,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.470419829591954,-22.399716188341294]}"
10_00000000000000000e9f_0,0,1,0,0,0,0,0,34,0,0,0,0,1,0,0,0,2,1,0,0,3,0,0,4,3,1995,30,119,6,140.0,0,32.9,2.98,125,55,60,7.0,-46,-24,182.88,ctb0064-14552,2,613,3736,0,0,0,0,0,1,0,0,1,0,0,0,1,0,26.977729760582957,60.334218512608864,12.688051726808183,42,0,0,0,17,0,0,198,30,11,51,0,38,0,0,9,192,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.44966874652879,-22.40268062877889]}"
10_00000000000000000ea0_0,0,1,0,0,0,0,0,35,0,0,0,0,1,0,0,0,2,1,0,0,3,0,0,3,3,1995,30,119,6,140.0,0,32.9,2.98,128,54,59,7.0,-24,-25,182.88,ctb0064-14553,-8,639,4200,0,0,0,0,0,1,0,0,1,0,0,0,1,0,26.006168682686496,60.854373872445045,13.139457444868457,43,0,0,0,17,5,0,197,30,12,52,0,43,0,0,12,198,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.450477230284505,-22.40295012336413]}"
10_00000000000000000ea2_0,0,1,0,0,0,0,0,33,0,0,0,0,1,0,0,0,4,1,0,0,3,0,0,3,2,1995,30,114,6,140.0,0,32.9,2.98,120,54,50,7.0,-35,-25,182.88,ctb0064-14556,3,615,3296,0,0,0,0,0,1,0,0,1,0,0,0,1,0,27.78812004390769,58.419929016612336,13.791950939479975,45,0,0,0,18,-9,0,170,30,12,51,0,31,0,0,10,220,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.46368246496106,-22.39243983453993]}"
10_00000000000000000ec0_0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,4,1,0,0,4,0,0,6,8,1995,30,128,10,78.54,0,18.46,2.98,245,39,50,3.77,-14,-5,103.74,ctb0064-5505,0,10,6008,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29.662485778755084,49.082696943749575,21.254817277495334,91,0,0,0,24,-2,0,161,30,-3,56,0,8,0,0,2,300,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.43142379769746,-21.80359416579958]}"
10_00000000000000000ed1_0,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,1,4,1,0,0,4,0,0,1,7,1995,30,128,8,85.73,0,20.15,2.98,106,137,50,4.11,-8,-7,112.96,ctb0064-5860,8,70,3050,0,0,0,0,30,0,1,1,0,0,0,0,0,0,11.753992052258184,80.45417340411824,7.791834543623589,20,0,30,0,11,1,0,167,0,9,52,0,21,0,0,8,155,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-34.94199418521804,-7.597187105091411]}"
10_00000000000000001358_0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,3,1,0,0,4,0,0,7,15,1995,30,133,8,141.1,0,33.16,2.98,109,70,49,3.41,-72,-21,180.64,ctb0595-SIPA-1,-4,48,4220,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25.87910239535267,61.92810859527985,12.192789009367472,41,0,0,0,17,-3,0,166,5,6,52,0,21,0,0,6,157,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.67281026310408,-22.75032864373315]}"
10_0000000000000000135a_0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,3,1,0,0,6,0,0,6,17,1995,30,133,8,85.73,0,20.15,2.98,119,69,29,4.11,-21,7,112.96,ctb0595-SIPA-3,2,26,777,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.740101331185652,80.99440201181672,8.265496656997632,29,2,0,0,19,0,0,128,0,0,51,0,8,0,0,2,166,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.666611887643654,-22.75248460041503]}"
10_00000000000000001397_0,0,1,0,0,0,0,0,13,0,1,0,0,0,0,0,1,12,1,0,0,4,0,0,4,4,1995,30,136,37,96.5,0,22.68,2.98,131,72,58,3.63,5,-7,125.79,ctb0602-1-XXX-CBCS,-1,81,10685,-3,0,0,0,30,0,1,0,0,1,0,0,0,0,20.344475709252105,61.81714845660409,17.838375834143815,45,0,30,-8,12,0,0,150,0,1,55,0,4,-4,0,1,146,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.23439581019895,-7.7421751919483]}"
10_00000000000000001398_0,0,1,0,0,0,0,0,27,0,0,0,1,0,0,0,0,4,1,0,0,2,0,0,2,8,1995,30,135,31,35.06,0,7.19,2.98,109,73,58,4.19,-35,-6,49.41,ctb0602-2-XXX-CBCS,0,153,3130,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13.998607108514053,76.53161455220236,9.469778339283593,36,30,0,-3,11,0,0,158,0,0,53,0,2,-1,0,1,167,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-35.14519310248588,-7.605541437233722]}"
10_00000000000000001399_0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,1,2,1,0,0,7,0,0,5,6,1995,30,129,6,85.73,0,20.15,2.98,113,76,78,4.11,18,18,112.96,ctb0602-4-XXX-CBCS,0,82,2934,-6,0,0,0,0,0,1,1,0,0,0,0,0,0,8.531323064943763,85.04909769448564,6.419579240570583,20,30,0,-12,11,0,0,162,0,0,52,0,1,-9,0,0,148,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-34.95843335491743,-7.624945047370703]}"
10_00000000000000001409_0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,1,6,1,0,0,4,0,0,4,11,1995,30,137,6,63.07,0,14.82,2.98,110,57,60,3.03,8,1,83.9,ctb0607-PERFIL-16,-3,75,5889,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.609437113372877,68.97862528195598,12.411937604671138,30,0,0,-2,12,0,0,174,8,-1,54,0,8,0,0,3,158,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.66658444195255,-11.449881695623214]}"
10_0000000000000000140a_0,0,1,0,0,0,0,0,14,0,1,0,0,0,0,0,0,12,1,0,0,3,0,0,5,6,1995,30,134,6,63.07,0,14.82,2.98,135,97,55,3.03,28,3,83.9,ctb0607-PERFIL-17,-7,133,4756,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25.06290681751694,60.509106439381945,14.427986743101107,38,0,0,0,13,-1,0,167,30,-7,55,0,22,-1,0,8,209,1,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.66658444195255,-11.366607868785335]}"
10_0000000000000000140e_0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,3,7,1995,30,137,7,43.49,0,15.42,4.26,140,114,49,5.33,14,14,68.5,ctb0607-PERFIL-20,1,91,3679,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.301805784062363,66.9051492555415,13.793044960396127,33,0,0,0,11,1,0,158,8,0,56,0,7,0,0,2,203,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-36.633342202158275,-10.299948300421814]}"
10_00000000000000001420_0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,3,3,1,0,0,10,0,0,2,17,1995,0,81,9,79.15,0,18.6,2.98,147,93,79,3.8,3,16,104.52,ctb0607-PERFIL-39,-1,6,3071,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.011215540725757,68.91279434785922,15.075990111415036,0,0,0,1,23,0,0,139,0,-2,52,0,4,1,0,1,407,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.08339815950216,-10.933260575726075]}"
10_00000000000000001444_0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,1,3,1,0,0,10,0,0,4,12,1995,1,128,7,12.54,0,25.59,0.13,127,131,49,1.52,26,11,39.79,ctb0607-PERFIL-79,3,24,2715,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31.933135919794996,52.56480137419277,15.502062706012232,38,1,0,0,14,0,0,148,0,0,51,0,17,0,0,4,225,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-37.233237148893295,-11.149934222255707]}"
10_00000000000000001516_0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,1,5,1,0,0,1,0,0,8,4,1995,30,95,13,140.0,0,32.9,2.98,194,131,39,7.0,-39,-23,182.88,ctb0614-Laurentino-5,-3,588,5260,0,0,0,0,6,1,0,0,1,0,0,0,1,0,40.47413093607107,25.1553611377274,34.37050792620154,156,0,0,0,35,-5,0,166,0,1,50,0,26,0,0,8,729,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.69493626478453,-27.22474724240407]}"
10_00000000000000001517_0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,1,5,1,0,0,2,0,0,7,3,1995,30,99,18,140.0,0,32.9,2.98,206,135,52,7.0,-7,-27,182.88,ctb0614-Laurentino-6,2,422,2818,0,0,0,0,30,1,0,0,1,0,0,0,1,0,30.460295707018258,31.699693660326766,37.840010632654966,71,0,0,0,35,15,0,194,0,-1,50,0,35,0,0,16,444,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.73293500130279,-27.241725401273925]}"
10_00000000000000001518_0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,1,4,1,0,0,1,0,0,4,1,1995,30,99,15,140.0,0,32.9,2.98,190,83,42,7.0,-40,-19,182.88,ctb0614-Laurentino-7,1,393,3717,0,0,0,0,6,1,0,0,1,0,0,0,1,0,35.82934829116981,15.421284895616228,48.74936681321396,73,0,0,0,33,-5,0,163,0,14,49,0,23,0,0,6,482,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.70409908068255,-27.24280337961487]}"
10_00000000000000001519_0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,2,7,1,0,0,1,0,0,5,3,1995,30,103,17,140.0,0,32.9,2.98,199,94,71,7.0,5,26,182.88,ctb0614-Laurentino-8,4,398,2261,0,0,0,0,30,1,0,0,1,0,0,0,1,0,31.77316398234094,30.387016885963448,37.83981913169561,118,0,0,-1,33,-7,0,180,0,-8,49,0,26,0,0,8,570,5,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.71568734784769,-27.245767820052464]}"
10_00000000000000001532_0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,4,5,1,0,0,9,0,0,2,26,1995,30,114,5,141.1,0,33.16,2.98,246,58,57,3.41,-12,-1,180.64,ctb0616-Içara-01,1,6,6446,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.044719825091253,33.03951475309032,42.91576542181843,74,0,0,0,28,0,0,179,30,0,51,0,5,0,0,1,346,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.189633917467305,-28.690258796916652]}"
10_00000000000000001533_0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,6,5,1,0,0,7,0,0,7,19,1995,30,117,5,141.1,0,33.16,2.98,244,67,59,3.41,31,24,180.64,ctb0616-Içara-02,0,8,7196,0,0,0,0,0,1,0,0,1,0,0,0,1,0,25.053629133364204,42.88193782530865,32.064433041327156,107,0,0,2,25,0,0,177,6,0,50,0,1,0,0,0,352,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.21712236516136,-28.693223237354246]}"
10_00000000000000001534_0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,3,3,1,0,0,9,0,0,4,18,1995,30,118,5,141.1,0,33.16,2.98,216,69,50,3.41,1,0,180.64,ctb0616-Içara-03,1,10,6818,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.597141648634867,51.92717220304803,24.475686148317095,37,0,0,0,21,0,0,174,30,0,50,0,6,0,0,2,306,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.22089528935466,-28.686485872723352]}"
10_00000000000000001535_0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,3,4,1,0,0,9,0,0,4,21,1995,30,119,5,141.1,0,33.16,2.98,198,73,38,3.41,50,17,180.64,ctb0616-Içara-04,0,12,5108,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.49835581262359,57.07941560507619,19.422228582300225,40,0,0,-1,21,0,0,161,30,-3,50,0,6,0,0,2,297,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.22035630018419,-28.682982443115286]}"
10_00000000000000001536_0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,2,3,1,0,0,12,0,0,6,11,1995,30,121,5,141.1,0,33.16,2.98,181,60,46,3.41,-18,-9,180.64,ctb0616-Içara-05,0,68,2708,0,0,0,0,0,1,0,0,1,0,0,0,1,0,20.94597735804243,55.08120001815369,23.972822623803886,41,0,0,0,19,0,0,178,1,11,51,0,12,0,0,1,274,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23437001861645,-28.683251937700526]}"
10_00000000000000001537_0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,3,3,1,0,0,10,0,0,5,10,1995,30,122,5,141.1,0,33.16,2.98,185,66,47,3.41,0,-16,180.64,ctb0616-Içara-06,7,39,4538,0,0,0,0,30,1,0,0,1,0,0,0,1,0,23.702369156725485,51.662142253913245,24.635488589361266,42,0,0,0,20,0,0,179,0,3,50,0,17,0,0,7,249,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.237064964468814,-28.687294356479057]}"
10_00000000000000001538_0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,4,3,1,0,0,15,0,0,3,20,1995,30,122,5,141.1,0,33.16,2.98,204,52,45,3.41,-18,-4,180.64,ctb0616-Içara-07,0,20,2113,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.88164472540688,52.96290222725112,23.155453047342004,44,30,0,0,20,0,0,174,0,0,50,0,3,0,0,0,278,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.2497312099749,-28.701847064081797]}"
10_00000000000000001539_0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,3,3,1,0,0,13,0,0,4,11,1995,30,120,5,141.1,0,33.16,2.98,192,54,37,3.41,-12,-6,180.64,ctb0616-Içara-08,-3,27,7570,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.35356333590819,50.17624573428587,26.47019092980593,40,0,0,0,18,-4,0,169,30,0,51,0,15,0,0,5,279,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.242454856173524,-28.69214525901331]}"
10_0000000000000000153a_0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,3,3,1,0,0,17,0,0,2,20,1995,30,122,5,141.1,0,33.16,2.98,208,60,45,3.41,0,-11,180.64,ctb0616-Içara-09,0,15,4857,1,0,0,0,0,1,0,0,1,0,0,0,1,0,22.96836777742641,48.14020958563585,28.89142263693773,42,0,0,0,20,1,0,171,30,1,50,0,5,1,0,1,281,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.25215666124202,-28.69618767779184]}"
10_0000000000000000153b_0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,3,2,1,0,0,13,0,0,4,16,1995,30,124,5,141.1,0,33.16,2.98,191,52,56,3.41,-28,-13,180.64,ctb0616-Içara-10,-1,28,3087,0,0,0,0,30,1,0,0,1,0,0,0,1,0,28.09438848082295,46.93052873145047,24.97508278772658,40,0,0,0,20,-3,0,200,0,1,50,0,8,0,0,3,239,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.26563139050381,-28.697535150718025]}"
10_0000000000000000153c_0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,2,2,1,0,0,8,0,0,6,9,1995,0,121,5,141.1,0,33.16,2.98,174,56,72,3.41,0,-15,180.64,ctb0616-Içara-11,-3,39,2823,0,0,0,0,0,1,0,0,1,0,0,0,1,0,26.129347666241078,54.816250463791384,19.054401869967542,41,0,0,-2,19,-2,0,206,0,0,50,0,13,0,0,5,234,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.27560269015754,-28.693492731939486]}"
10_0000000000000000153d_0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,2,1,0,0,12,0,0,5,10,1995,0,120,5,141.1,0,33.16,2.98,174,47,30,3.41,-2,0,180.64,ctb0616-Içara-12,0,22,4235,0,0,1,0,0,1,0,0,1,0,0,0,1,0,21.548226094717677,53.06071741428171,25.391056491000608,38,0,1,0,19,-3,0,142,0,-3,49,0,9,0,0,3,231,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.27506370098707,-28.695648688621375]}"
10_0000000000000000153e_0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,2,2,1,0,0,15,0,0,4,6,1995,30,120,5,141.1,0,33.16,2.98,193,50,47,3.41,36,4,180.64,ctb0616-Içara-13,0,42,3429,0,0,0,0,0,1,0,0,1,0,0,0,1,0,26.212470463223376,47.90092526362715,25.886604273149473,46,30,0,0,18,-2,0,179,0,-4,49,0,13,0,0,3,249,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.302821643266356,-28.680826486433396]}"
10_0000000000000000153f_0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,2,1,0,0,11,0,0,5,5,1995,30,115,6,141.1,0,33.16,2.98,209,90,33,3.41,-49,-14,180.64,ctb0616-Içara-14,1,63,3989,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.77935840012718,49.893616769016894,25.327024830855937,48,30,0,0,20,-3,0,150,0,1,51,0,11,0,0,4,325,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.331657563886594,-28.696726666962313]}"
10_00000000000000001582_0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,1,4,1,0,0,6,0,0,2,9,1995,0,119,5,141.1,0,33.16,2.98,185,100,63,3.41,36,54,180.64,ctb0618-Praia-Grande-3,0,14,4721,0,0,0,0,0,1,0,0,1,0,0,0,1,0,28.04805345863677,41.4365841246515,30.51536241671173,41,0,0,-1,21,0,0,137,0,0,51,0,2,0,0,0,276,5,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.8916673120067,-29.175349050341197]}"
10_00000000000000001585_0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,6,1,1995,30,108,59,108.3,0,25.45,2.98,185,59,45,5.42,15,-21,142.14,ctb0619-Guaraciaba-1,-9,611,3205,0,0,0,0,5,1,0,0,1,0,0,0,1,0,42.808746266759854,17.60550405104726,39.58574968219289,59,0,0,0,26,13,0,189,0,-4,50,0,44,0,0,16,326,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.526879772253174,-26.6267387577657]}"
10_00000000000000001588_0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,5,0,1995,30,106,58,108.3,0,25.45,2.98,177,43,43,5.42,9,22,142.14,ctb0619-Guaraciaba-4,-1,633,4115,-1,0,0,0,30,1,0,0,1,0,0,0,1,0,51.49615622612465,9.54932308509938,38.954520688775986,62,0,0,-1,25,-2,0,183,0,-5,51,0,9,0,0,2,297,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.522837353474635,-26.612994533918673]}"
10_00000000000000001589_0,0,1,0,0,0,0,0,30,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,8,1,1995,30,110,58,108.3,0,25.45,2.98,167,50,38,5.42,-9,-26,142.14,ctb0619-Guaraciaba-5,25,584,4042,0,0,0,0,0,1,0,0,1,0,0,0,1,0,38.676547233311716,17.137694929501475,44.18575783718681,56,30,0,0,26,-13,0,186,0,-8,51,0,76,0,0,30,310,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.547630855316335,-26.61083857723679]}"
10_0000000000000000158a_0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,9,1,0,0,1,0,0,15,4,1995,30,103,25,74.1,0,19.6,8.2,165,66,36,4.6,-7,-27,106.4,ctb0620-Á-de-Chapecó-2,-5,320,6022,0,0,0,0,0,1,0,0,1,0,0,0,1,0,36.911406583973054,17.33160526861782,45.756988147409125,55,0,0,0,28,19,0,160,30,-4,50,0,51,0,0,21,330,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.943962984388016,-27.014002476749624]}"
10_0000000000000000158b_0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,15,4,1995,30,104,25,74.1,0,19.6,8.2,165,67,45,4.6,-3,-16,106.4,ctb0620-Á-de-Chapecó-3,3,339,4124,0,0,0,0,30,1,0,0,1,0,0,0,1,0,42.605758413505015,15.757098360475755,41.637143226019234,59,0,0,0,27,0,0,191,0,2,49,0,20,0,0,3,314,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.94099854395042,-27.01534994967581]}"
10_0000000000000000158c_0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,17,3,1995,0,104,27,74.1,0,19.6,8.2,164,67,32,4.6,9,5,106.4,ctb0620-Á-de-Chapecó-5,0,340,3412,0,0,30,0,0,1,0,0,1,0,0,0,1,0,39.17871434293726,13.316151220194158,47.50513443686857,61,0,30,0,29,-8,0,164,0,-6,50,0,24,0,0,8,324,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.93264421180811,-27.012924498408687]}"
10_0000000000000000158d_0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,12,3,1995,30,103,27,74.1,0,19.6,8.2,164,64,53,4.6,-39,-20,106.4,ctb0620-Á-de-Chapecó-6,-3,394,8046,-1,0,0,0,30,1,0,0,1,0,0,0,1,0,52.94639268277464,7.514145780499475,39.53946153672588,59,0,0,0,29,-6,0,202,0,6,51,0,20,0,0,7,340,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.931566233467166,-27.001336231243542]}"
10_0000000000000000158e_0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,6,1,0,0,1,0,0,15,3,1995,30,103,25,74.1,0,19.6,8.2,165,64,50,4.6,-3,-24,106.4,ctb0620-Á-de-chapecó-1,-11,314,5122,0,0,0,0,30,1,0,0,1,0,0,0,1,0,34.26799197946879,17.43908116013223,48.292926860398985,57,0,0,0,28,14,0,194,0,-3,50,0,52,0,0,18,338,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.94531045731419,-27.014271971334864]}"
10_0000000000000000158f_0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,13,4,1995,30,104,25,74.1,0,19.6,8.2,165,71,51,4.6,19,-12,106.4,ctb0620-Á-de-chapecó-4,-13,342,4698,0,0,0,0,30,1,0,0,1,0,0,0,1,0,43.27993947328294,12.1113166440663,44.608743882650764,56,0,0,0,29,4,0,188,0,1,50,0,33,0,0,14,334,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.93506966307523,-27.01723641177246]}"
10_00000000000000001591_0,0,1,0,0,0,0,0,13,0,0,0,0,0,1,0,0,15,1,0,0,1,0,0,7,0,1995,30,101,24,108.3,0,25.45,2.98,175,102,37,5.42,-21,-21,142.14,ctb0621-Ipira-3,0,748,6453,0,0,0,0,0,1,0,0,1,0,0,0,0,1,45.887573959879916,9.97157079527396,44.140855244846115,54,30,0,0,28,-4,0,185,0,15,50,0,23,0,0,6,290,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.78513626787384,-27.328233163134634]}"
10_00000000000000001592_0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,17,1,0,0,1,0,0,11,0,1995,30,105,24,108.3,0,25.45,2.98,184,113,29,5.42,-35,-27,142.14,ctb0621-Ipira-4,-1,698,4483,0,0,0,0,0,1,0,0,1,0,0,0,0,1,55.712857769304556,8.108377215543216,36.17876501515222,56,0,0,-3,27,-10,0,162,5,9,51,0,46,0,0,15,276,0,1995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.7646546793959,-27.351679192050156]}"
